x,y,z,Bx,By,Bz
94,91,0,-2265.77,6698.5601,-1575.822
92,91,0,-2514.584,6191.3281,-1471.248
90,91,0,-2690.0759,5682.1602,-1365.472
88,91,0,-2800.6602,5192.3521,-1262.1
86,91,0,-2859.5581,4719.9678,-1159.9301
84,91,0,-2870.376,4278.5601,-1063.77
82,91,0,-2846.3359,3868.1279,-972.418
80,91,0,-2793.448,3492.5439,-888.278
80,93,0,-3169.6741,3622.2559,-982.034
82,93,0,-3262.228,4044.304,-1083.0021
84,93,0,-3327.136,4505.0718,-1191.182
86,93,0,-3354.782,5014.2397,-1308.978
88,93,0,-3331.9441,5562.1279,-1432.7841
90,93,0,-3245.4001,6146.7998,-1563.802
92,93,0,-3086.7361,6752.7681,-1697.224
94,93,0,-2837.9221,7368.416,-1833.05
96,93,0,-2494.1501,7976.3198,-1962.8661
98,93,0,-2040.9961,8557.1201,-2084.2681
100,93,0,-1485.672,9077.9043,-2193.6501
102,93,0,-828.178,9517.376,-2285.002
104,93,0,-93.756,9840.6875,-2347.5061
106,93,0,705.574,10030.416,-2384.7681
108,93,0,1546.974,10076.8799,-2391.98
110,93,0,2405.2021,9962.6563,-2372.748
112,93,0,3239.3901,9703.2324,-2319.8601
114,93,0,4033.9121,9296.6719,-2233.3162
116,93,0,4751.5059,8770.0801,-2119.126
118,93,0,5387.3643,8133.1357,-1982.098
120,93,0,5919.8501,7422.624,-1829.4441
122,93,0,6350.166,6661.7759,-1659.962
124,93,0,6683.1201,5879.6318,-1478.4601
126,93,0,6923.52,5099.4238,-1296.958
128,93,0,7089.396,4328.896,-1109.446
130,93,0,7192.7681,3591.28,-926.742
132,93,0,7256.4741,2890.448,-747.644
134,93,0,7286.5239,2216.72,-573.354
136,93,0,7299.7461,1579.776,-403.872
138,93,0,7310.564,958.32,-235.592
140,93,0,7318.978,354.288,-69.716
142,93,0,7333.4023,-243.936,93.756
144,93,0,7351.4321,-849.904,260.834
146,93,0,7368.2603,-1475.2319,431.518
148,93,0,7380.2803,-2121.856,603.404
150,93,0,7376.6743,-2799.4561,776.492
152,93,0,7346.624,-3517.7119,957.994
154,93,0,7273.3022,-4272.752,1143.1021
156,93,0,7138.6782,-5056.832,1327.0081
158,93,0,6927.126,-5868.0161,1513.318
160,93,0,6623.02,-6692.752,1697.224
162,93,0,6210.7339,-7502.0,1872.7161
164,93,0,5687.8643,-8266.7197,2033.7841
166,93,0,5064.0259,-8959.8076,2176.822
168,93,0,4330.8062,-9556.0957,2293.416
170,93,0,3519.4561,-10024.6084,2382.364
172,93,0,2649.208,-10340.1758,2444.8682
174,93,0,1751.3141,-10491.1836,2468.908
176,93,0,863.036,-10467.9521,2480.928
178,93,0,10.818,-10291.7764,2438.8582
180,93,0,-777.694,-9970.4004,2371.5461
182,93,0,-1477.2581,-9527.0557,2271.78
184,93,0,-2072.248,-8984.9756,2155.186
186,93,0,-2553.0481,-8382.8799,2022.9661
188,93,0,-2925.668,-7738.1919,1881.13
190,93,0,-3194.916,-7085.7598,1736.89
192,93,0,-3369.2061,-6444.9438,1593.8521
194,93,0,-3461.76,-5829.2959,1454.42
196,93,0,-3487.002,-5252.3682,1322.2001
198,93,0,-3459.356,-4712.2241,1195.99
200,93,0,-3389.6401,-4222.416,1079.396
202,93,0,-3292.2781,-3777.136,972.418
204,93,0,-3173.28,-3376.384,873.854
206,93,0,-3043.4641,-3024.032,786.108
206,95,0,-3388.438,-3070.4961,863.036
204,95,0,-3562.728,-3451.8879,962.802
202,95,0,-3729.8062,-3885.552,1074.588
200,95,0,-3880.0562,-4379.2319,1203.202
198,95,0,-4003.8621,-4934.8638,1343.8361
196,95,0,-4084.396,-5546.6401,1496.49
