x,y,z,Bx,By,Bz
82,164,0,-1995.3201,-4470.2241,-1038.5281
84,164,0,-2134.752,-4954.2241,-1198.394
86,164,0,-2295.8201,-5505.9839,-1384.704
88,164,0,-2489.342,-6142.9277,-1601.0641
90,164,0,-2722.53,-6878.6079,-1841.464
92,164,0,-3015.8181,-7732.3838,-2089.0759
94,164,0,-3273.0461,-8454.5117,-2270.5781
94,166,0,-2343.9001,-8075.0562,-1972.4821
92,166,0,-2131.146,-7387.7759,-1818.626
90,166,0,-1962.8661,-6590.144,-1611.8821
88,166,0,-1833.05,-5904.7998,-1408.744
86,166,0,-1724.87,-5306.5762,-1223.636
84,166,0,-1634.72,-4785.792,-1060.1641
82,166,0,-1555.3881,-4326.96,-920.732
80,166,0,-1482.066,-3920.3999,-800.532
80,168,0,-1114.254,-3779.072,-698.362
82,168,0,-1139.496,-4152.7202,-796.926
84,168,0,-1162.334,-4580.5762,-912.318
86,168,0,-1187.576,-5062.6401,-1048.144
88,168,0,-1215.222,-5610.5278,-1202.0
90,168,0,-1250.0801,-6237.792,-1372.6841
92,168,0,-1298.16,-6963.792,-1543.368
94,168,0,-1341.432,-7562.0161,-1656.3561
94,170,0,-574.556,-7068.3359,-1397.926
92,170,0,-556.526,-6506.896,-1304.17
90,170,0,-604.606,-5862.208,-1167.142
88,170,0,-651.484,-5300.7681,-1028.912
86,170,0,-691.15,-4799.3437,-900.298
84,170,0,-723.604,-4357.936,-787.31
82,170,0,-750.048,-3964.928,-687.544
80,170,0,-766.876,-3614.512,-603.404
80,172,0,-454.356,-3436.3999,-510.85
82,172,0,-400.266,-3755.8401,-578.162
84,172,0,-330.55,-4110.1279,-655.09
86,172,0,-248.814,-4505.0718,-745.24
88,172,0,-152.654,-4952.2881,-847.41
90,172,0,-39.666,-5451.7759,-959.196
92,172,0,90.15,-6015.1519,-1068.578
94,172,0,198.33,-6466.2397,-1133.486
94,174,0,763.27,-5937.7119,-914.722
92,174,0,651.484,-5515.6641,-861.834
90,174,0,463.972,-5035.5361,-778.896
88,174,0,298.096,-4601.8721,-692.352
86,174,0,156.26,-4208.8638,-611.818
84,174,0,33.656,-3856.512,-540.9
82,174,0,-69.716,-3537.072,-478.396
80,174,0,-157.462,-3246.6719,-424.306
80,176,0,100.968,-3049.2,-342.57
82,176,0,213.956,-3306.688,-381.034
84,176,0,347.378,-3589.344,-425.508
86,176,0,502.436,-3901.04,-477.194
88,176,0,681.534,-4241.7759,-536.092
90,176,0,885.874,-4615.4238,-599.798
92,176,0,1117.86,-5021.9839,-663.504
94,176,0,1302.968,-5333.6802,-694.756
94,178,0,1696.022,-4812.896,-503.638
92,178,0,1507.308,-4545.728,-485.608
90,178,0,1253.686,-4206.9277,-443.538
88,178,0,1021.7,-3889.4241,-400.266
86,178,0,816.158,-3595.1521,-360.6
84,178,0,634.656,-3324.1121,-324.54
82,178,0,475.992,-3072.4319,-292.086
80,178,0,340.166,-2843.9839,-264.44
80,180,0,545.708,-2636.832,-192.32
82,180,0,699.564,-2834.304,-206.744
84,180,0,877.46,-3051.136,-223.572
86,180,0,1078.194,-3283.4561,-242.804
88,180,0,1306.574,-3535.136,-264.44
90,180,0,1558.994,-3808.1121,-286.076
92,180,0,1831.848,-4090.7681,-308.914
94,180,0,2034.9861,-4305.6641,-307.712
94,180,2,2066.238,-4448.9277,-135.826
92,180,2,1841.464,-4232.0962,-161.068
90,180,2,1561.3981,-3930.0801,-164.674
88,180,2,1305.3721,-3645.488,-159.866
86,180,2,1075.79,-3374.448,-150.25
84,180,2,875.056,-3128.5759,-140.634
82,180,2,697.16,-2900.1279,-131.018
80,180,2,543.304,-2692.9761,-122.604
80,178,2,325.742,-2904.0,-177.896
82,178,2,456.76,-3140.1919,-194.724
84,178,2,611.818,-3401.552,-213.956
86,178,2,792.118,-3688.0801,-235.592
88,178,2,996.458,-3995.9041,-257.228
90,178,2,1232.05,-4326.96,-276.46
92,178,2,1497.692,-4681.248,-287.278
94,178,2,1718.86,-4948.416,-275.258
94,176,2,1396.724,-5376.272,-411.084
92,176,2,1115.4561,-5149.7598,-421.902
90,176,2,871.45,-4733.52,-397.862
88,176,2,663.504,-4348.2559,-364.206
86,176,2,484.406,-3992.032,-328.146
84,176,2,331.752,-3670.656,-295.692
82,176,2,200.734,-3376.384,-264.44
80,176,2,88.948,-3107.28,-237.996
80,174,2,-183.906,-3308.624,-300.5
82,174,2,-102.17,-3608.7041,-337.762
84,174,2,-3.606,-3937.824,-378.63
86,174,2,114.19,-4301.792,-424.306
88,174,2,256.026,-4708.3521,-474.79
90,174,2,425.508,-5161.376,-524.072
92,174,2,631.05,-5655.0562,-562.536
94,174,2,813.754,-6048.064,-569.748
94,172,2,331.752,-6516.5762,-723.604
92,172,2,62.504,-6171.9678,-715.19
90,172,2,-86.544,-5596.9761,-663.504
88,172,2,-204.34,-5078.1279,-599.798
86,172,2,-299.298,-4617.3599,-533.688
84,172,2,-375.024,-4206.9277,-472.386
82,172,2,-437.528,-3835.2161,-415.892
80,172,2,-486.81,-3506.0959,-367.812
80,170,2,-812.552,-3686.144,-436.326
82,170,2,-804.138,-4044.304,-495.224
84,170,2,-786.108,-4448.9277,-563.738
86,170,2,-760.866,-4905.8237,-639.464
88,170,2,-726.008,-5422.7358,-723.604
90,170,2,-674.322,-6005.4722,-805.34
92,170,2,-601.0,-6667.584,-876.258
94,170,2,-519.264,-7207.728,-908.712
94,168,2,-1245.272,-7693.6641,-1093.8201
92,168,2,-1367.876,-7155.4561,-1055.3561
90,168,2,-1343.8361,-6410.0962,-967.61
88,168,2,-1312.584,-5759.6001,-865.44
86,168,2,-1278.928,-5192.3521,-763.27
84,168,2,-1244.0701,-4688.9922,-669.514
82,168,2,-1209.212,-4245.6479,-585.374
80,168,2,-1173.152,-3854.5759,-512.052
80,166,2,-1554.186,-4001.7119,-585.374
82,166,2,-1640.73,-4419.8882,-670.716
84,166,2,-1734.4861,-4892.272,-768.078
86,166,2,-1836.656,-5430.48,-879.864
88,166,2,-1953.25,-6051.936,-1003.67
90,166,2,-2081.864,-6762.4478,-1128.678
92,166,2,-2220.094,-7583.312,-1241.666
94,166,2,-2318.658,-8276.4004,-1310.1801
94,164,2,-3247.804,-8669.4082,-1526.54
92,164,2,-3137.22,-7964.7041,-1443.6021
90,164,2,-2870.376,-7078.0161,-1307.776
88,164,2,-2637.188,-6315.2319,-1158.728
86,164,2,-2432.8481,-5653.1201,-1014.488
84,164,2,-2253.75,-5076.1919,-882.268
82,164,2,-2098.6921,-4572.832,-766.876
80,164,2,-1959.26,-4131.4238,-665.908
80,162,2,-2383.5662,-4234.0317,-744.038
82,162,2,-2579.4919,-4690.9277,-857.026
84,162,2,-2804.2661,-5217.52,-988.044
86,162,2,-3063.8979,-5819.6162,-1138.2941
88,162,2,-3365.6001,-6516.5762,-1306.574
90,162,2,-3720.1902,-7320.0161,-1482.066
92,162,2,-4132.4761,-8258.9756,-1647.942
94,162,2,-4472.6421,-9070.1602,-1765.738
94,160,2,-5520.7861,-9308.2881,-1996.5221
92,160,2,-5169.8022,-8497.1035,-1864.302
90,160,2,-4613.2759,-7523.2959,-1673.1841
88,160,2,-4140.8901,-6686.9438,-1472.4501
86,160,2,-3735.8162,-5960.9438,-1281.332
84,160,2,-3389.6401,-5335.6162,-1108.244
82,160,2,-3090.342,-4787.728,-957.994
80,160,2,-2830.71,-4309.5361,-828.178
80,158,2,-3281.46,-4354.064,-907.51
82,158,2,-3603.5959,-4840.0,-1049.3461
84,158,2,-3975.0142,-5397.5679,-1215.222
86,158,2,-4411.3398,-6038.3838,-1407.542
88,158,2,-4924.5942,-6781.8081,-1625.104
90,158,2,-5526.7959,-7639.4561,-1853.484
