x,y,z,Bx,By,Bz
85,127,28,-5903.022,-1823.712,6258.814
87,127,28,-6171.0679,-2172.1919,7227.626
89,127,28,-6345.3579,-2613.6001,8350.2939
91,127,28,-6356.1763,-3171.168,9631.626
93,127,28,-6101.3521,-3891.3599,11092.0566
95,127,28,-5417.4141,-4809.0239,12385.4082
97,127,28,-4118.0522,-5964.8159,13255.6563
99,127,28,-2063.834,-7381.9678,13682.3662
101,127,28,533.688,-9043.0557,13796.5566
103,127,28,3154.0481,-10799.0078,13685.9727
105,127,28,5484.7261,-12452.3516,13379.4619
107,127,28,7541.3481,-13852.0801,12709.9482
109,127,28,9362.3779,-14974.96,11550.0186
111,127,28,10874.4941,-15762.9121,9692.9277
113,127,28,11953.8906,-16177.2158,7487.2583
115,127,28,12387.8125,-16190.7676,5054.4102
117,127,28,11947.8799,-15768.7197,2639.592
119,127,28,10563.1758,-14854.9277,846.208
121,127,28,8868.3564,-13476.4961,88.948
123,127,28,7513.7021,-11803.792,26.444
125,127,28,6585.7583,-10061.3916,145.442
127,127,28,5936.6782,-8402.2402,230.784
129,127,28,5452.272,-6884.416,250.016
131,127,28,5076.0459,-5525.3437,222.37
133,127,28,4776.748,-4288.2397,169.482
135,127,28,4555.5801,-3153.7439,100.968
137,127,28,4404.1279,-2104.4319,24.04
139,127,28,4315.1802,-1109.328,-57.696
141,127,28,4291.1401,-147.136,-141.836
143,127,28,4329.604,811.184,-233.188
145,127,28,4430.5723,1794.672,-334.156
147,127,28,4595.2461,2814.9441,-437.528
149,127,28,4821.2222,3897.168,-550.516
151,127,28,5109.7021,5058.7681,-665.908
153,127,28,5471.5039,6336.5278,-781.3
155,127,28,5917.4463,7745.936,-888.278
157,127,28,6482.3862,9285.0557,-977.226
159,127,28,7230.0303,10903.5518,-1076.9921
161,127,28,8255.3359,12491.0723,-1337.826
163,127,28,9503.0117,13875.3115,-2104.7021
165,127,28,10499.4697,14837.5039,-3639.656
167,127,28,10727.8506,15300.208,-5657.814
169,127,28,10179.7383,15323.4395,-7663.9521
171,127,28,9113.5645,14959.4717,-9393.6299
173,127,28,7730.062,14243.1523,-10868.4844
175,127,28,6179.4819,13224.8164,-11985.1426
177,127,28,4460.6221,11912.208,-12752.0186
179,127,28,2468.908,10378.8955,-13238.8281
181,127,28,180.3,8777.8242,-13464.8047
183,127,28,-2202.064,7265.8081,-13373.4521
185,127,28,-4178.1519,5947.3921,-12866.208
187,127,28,-5461.8882,4863.2319,-11931.0518
189,127,28,-6137.4121,3980.416,-10613.6602
191,127,28,-6391.0342,3271.8401,-9260.208
193,127,28,-6381.418,2702.656,-8047.3901
195,127,28,-6207.1279,2245.76,-6977.6104
197,127,28,-5943.8901,1881.792,-6056.8779
199,127,28,-5620.5522,1597.2,-5267.1641
201,127,28,-5286.396,1368.752,-4594.0439
203,127,28,-4943.8262,1180.96,-4009.8721
205,127,28,-4603.6602,1029.952,-3507.436
205,129,28,-4451.0059,1268.08,-3442.5281
203,129,28,-4749.1021,1438.448,-3916.116
201,129,28,-5047.1982,1643.6639,-4467.834
199,129,28,-5333.2739,1887.6,-5109.7021
197,129,28,-5588.0981,2178.0,-5859.75
195,129,28,-5782.8223,2526.48,-6727.5942
193,129,28,-5868.1641,2946.592,-7734.8701
191,129,28,-5776.812,3444.144,-8880.376
189,129,28,-5405.394,4024.9441,-10143.6777
187,129,28,-4590.438,4731.584,-11485.1104
185,129,28,-3151.644,5577.6162,-12461.1338
183,129,28,-976.024,6623.0562,-12921.5
181,129,28,1563.802,7865.9678,-12869.8145
179,129,28,3874.0461,9211.4883,-12268.8145
177,129,28,5720.3179,10493.1201,-11140.1357
175,129,28,7222.8184,11600.5117,-9642.4443
173,129,28,8532.998,12522.0479,-8083.4502
171,129,28,9638.8379,13257.7275,-6386.2261
169,129,28,10399.7041,13755.2803,-4491.874
167,129,28,10600.4385,13945.0078,-2379.96
165,129,28,9953.7617,13739.792,-349.782
163,129,28,8502.9482,13075.7441,1008.478
161,129,28,6904.2881,11987.7119,1372.6841
159,129,28,5716.7119,10640.2559,1134.688
157,129,28,4958.25,9197.9355,753.654
155,129,28,4467.834,7776.9121,443.538
153,129,28,4127.668,6423.6479,224.774
151,129,28,3871.6421,5167.1841,84.14
149,129,28,3674.5142,4003.6479,-6.01
147,129,28,3517.052,2909.8081,-63.706
145,129,28,3402.8621,1862.432,-105.776
143,129,28,3325.9341,855.712,-139.432
141,129,28,3292.2781,-135.52,-174.29
139,129,28,3295.884,-1122.88,-213.956
137,129,28,3340.3582,-2147.0239,-266.844
135,129,28,3424.498,-3221.5039,-344.974
133,129,28,3553.1121,-4367.6162,-456.76
131,129,28,3729.8062,-5600.8481,-627.444
129,129,28,3967.802,-6927.0078,-879.864
127,129,28,4309.1699,-8365.4561,-1257.292
125,129,28,4842.8579,-9892.96,-1794.5861
123,129,28,5747.9639,-11435.9521,-2454.4841
121,129,28,7267.292,-12847.2959,-2978.5562
119,129,28,9351.5605,-13915.9678,-2711.7122
117,129,28,11269.9521,-14549.04,-1152.718
115,129,28,12196.6943,-14762.0,1212.818
113,129,28,12171.4521,-14636.1602,3716.584
111,129,28,11509.1504,-14187.0078,6089.332
109,129,28,10348.0186,-13422.2881,8257.7402
107,129,28,8815.4678,-12396.208,10186.9502
105,129,28,7025.6899,-11133.9355,11782.0039
103,129,28,4890.938,-9687.7441,12813.3203
101,129,28,2269.376,-8154.4321,13333.7861
99,129,28,-509.648,-6772.1279,13369.8467
97,129,28,-2863.1641,-5624.0801,12916.6924
95,129,28,-4429.3701,-4714.1602,12030.8184
93,129,28,-5324.8599,-3984.2881,10747.082
91,129,28,-5745.5601,-3386.064,9385.2158
89,129,28,-5862.1543,-2894.3201,8172.3979
87,129,28,-5791.2363,-2480.0159,7100.2144
85,129,28,-5598.916,-2141.2161,6165.0581
83,129,28,-5342.8901,-1858.5599,5362.1221
81,129,28,-5053.208,-1624.304,4673.376
79,129,28,-4750.3042,-1430.704,4086.8
79,131,28,-4573.6099,-1659.152,4019.488
81,131,28,-4836.8481,-1864.368,4576.0142
83,131,28,-5084.46,-2104.4319,5239.5181
85,131,28,-5293.6079,-2383.2161,6016.0103
87,131,28,-5425.8281,-2708.4639,6915.106
89,131,28,-5435.4443,-3078.24,7956.0381
91,131,28,-5244.3262,-3498.3521,9135.2002
93,131,28,-4735.8799,-3976.5439,10467.0166
95,131,28,-3735.8162,-4530.2397,11786.8125
97,131,28,-1998.926,-5202.0317,12731.584
99,131,28,587.778,-6075.168,13113.8203
101,131,28,3590.374,-7184.4961,12899.8643
103,131,28,6255.208,-8439.0244,11920.2344
105,131,28,8269.7598,-9658.7041,10147.2842
107,131,28,9881.6426,-10762.2236,8144.752
109,131,28,11211.0547,-11683.7598,5934.2739
111,131,28,12104.1406,-12376.8477,3548.304
113,131,28,12482.7705,-12826.0,1039.73
115,131,28,12284.4404,-13083.4883,-1546.974
117,131,28,11036.7646,-13106.7197,-4021.8921
119,131,28,8680.8438,-12764.0479,-5558.0483
121,131,28,6161.4521,-11985.7764,-5573.6743
123,131,28,4368.0679,-10855.1523,-4633.71
125,131,28,3390.842,-9527.0557,-3542.2939
127,131,28,2890.8101,-8166.0479,-2625.168
129,131,28,2629.9761,-6836.0161,-1935.2201
131,131,28,2484.5339,-5573.7441,-1425.572
133,131,28,2389.5759,-4377.2959,-1042.134
135,131,28,2334.2839,-3254.416,-752.452
137,131,28,2301.8301,-2187.6799,-527.678
139,131,28,2292.2141,-1167.408,-342.57
141,131,28,2300.6279,-172.304,-177.896
143,131,28,2329.4761,820.864,-25.242
