x,y,z,Bx,By,Bz
120,160,10,6336.9443,4898.1499,780.208
130,160,10,3245.4001,4168.5361,-3153.7439
140,160,10,501.234,2123.9341,-2021.184
150,160,10,91.352,-274.056,-170.368
160,160,10,1026.5081,-2583.0981,1438.448
170,160,10,3995.448,-4378.8862,1461.6799
180,160,10,5511.1699,-4770.7383,-3161.488
190,160,10,1968.876,-4067.5681,-6805.04
200,160,10,-1462.834,-3001.394,-5736.3682
210,160,10,-2278.9919,-2030.178,-3653.2319
210,150,10,-3047.0701,-1189.98,-4259.2002
200,150,10,-2615.552,-2031.38,-6961.856
190,150,10,628.646,-3515.8501,-9149.5361
180,150,10,4922.1899,-5070.0361,-6865.0562
170,150,10,5290.002,-4908.9683,-2392.896
160,150,10,3488.2041,-2760.9941,-631.136
150,150,10,2700.894,-76.928,-354.288
140,150,10,3062.696,2692.48,-321.376
130,150,10,4917.3823,5118.1162,574.992
120,150,10,5977.5459,5648.1982,4764.4961
110,150,10,2410.01,4106.0322,8398.3682
100,150,10,-1634.72,2360.728,7190.3042
90,150,10,-2666.0361,1322.2001,4485.7119
90,140,10,-3221.3601,44.474,4694.7998
100,140,10,-2936.4861,508.446,8032.4639
110,140,10,256.026,1913.584,11495.9678
120,140,10,5137.3481,3592.7781,10407.9355
130,140,10,6674.7061,3508.6382,5471.1357
140,140,10,5621.7539,1876.322,1845.0079
150,140,10,5132.54,86.544,-307.824
160,140,10,5818.8823,-1578.2261,-2722.0159
170,140,10,6554.5063,-2805.468,-6994.7681
180,140,10,3924.53,-2486.938,-11668.2715
190,140,10,-1102.234,-1036.124,-11540.4961
200,140,10,-3565.1321,-115.392,-7622.0317
210,140,10,-3449.74,74.524,-4435.376
210,130,10,-3138.4221,1373.886,-3932.0159
200,130,10,-3282.6621,2258.5581,-6584.3359
190,130,10,-1441.198,3232.178,-9980.0801
180,130,10,2881.1941,3103.564,-10874.5117
170,130,10,6119.3823,1671.9821,-7480.7041
160,130,10,6373.0039,558.93,-3264.0959
150,130,10,6028.0303,296.894,-317.504
140,130,10,6373.0039,144.24,2545.8401
130,130,10,6582.1523,-727.21,6737.2798
120,130,10,3952.176,-2248.9421,10812.5596
110,130,10,-598.596,-2822.2961,10634.4482
100,130,10,-2984.5662,-2166.0042,7138.0317
90,130,10,-3037.4541,-1395.522,4185.6318
90,120,10,-2205.6699,-2210.478,3144.064
100,120,10,-1853.484,-3353.5801,4805.1519
110,120,10,-94.958,-4416.1479,6413.9678
120,120,10,2800.6602,-4268.3022,6458.4961
130,120,10,4901.7559,-2767.0042,4551.5361
140,120,10,5445.0601,-1113.052,2085.072
150,120,10,5412.606,181.502,-108.416
160,120,10,5290.002,1532.55,-2321.2639
170,120,10,4453.4102,3217.7542,-4681.248
180,120,10,2152.782,4513.5103,-6278.4478
190,120,10,-561.334,4377.6841,-6011.2798
200,120,10,-2049.4102,3224.9661,-4479.9038
210,120,10,-2278.9919,2089.0759,-2971.76
210,110,10,-1423.168,2133.55,-2056.032
200,110,10,-1024.104,2948.5061,-2760.7361
190,110,10,43.272,3627.636,-3335.728
180,110,10,1639.5281,3646.8682,-3339.6001
170,110,10,3073.5142,2816.2861,-2601.9839
160,110,10,3870.4402,1538.5601,-1421.024
150,110,10,4124.062,209.148,-123.904
140,110,10,4007.468,-1141.9,1198.384
130,110,10,3369.2061,-2514.584,2478.0801
120,110,10,2025.37,-3539.8901,3370.5759
110,110,10,355.792,-3700.958,3461.5679
100,110,10,-851.016,-3090.342,2874.96
90,110,10,-1340.23,-2263.366,2102.4961
90,110,20,-709.18,-1496.49,1912.7679
100,110,20,-258.43,-1857.0901,2414.1919
110,110,20,555.324,-2060.228,2722.0159
120,110,20,1563.802,-1917.1901,2578.752
130,110,20,2402.7981,-1412.35,1934.064
140,110,20,2867.9722,-713.988,989.296
150,110,20,2982.1621,55.292,-58.08
160,110,20,2771.812,816.158,-1105.4561
170,110,20,2205.6699,1512.116,-2023.12
180,110,20,1311.3821,1970.078,-2605.856
190,110,20,323.338,2045.8041,-2692.9761
200,110,20,-426.71,1792.182,-2373.5359
