x,y,z,Bx,By,Bz
190,134,0,-13146.2744,-817.36,-19567.1523
188,134,0,-13522.5,-1692.416,-22844.8008
186,134,0,-12683.5039,-2943.698,-22914.4961
184,134,0,-9519.8398,-4508.7021,-22945.4727
182,134,0,-5072.4399,-6044.8579,-22957.0879
180,134,0,-574.556,-7380.2803,-22962.8965
178,134,0,3595.1821,-8404.3838,-22959.0234
176,134,0,7500.48,-9033.0303,-22953.2168
174,134,0,11126.9141,-9367.1865,-22943.5352
172,134,0,13966.0381,-9402.0439,-22939.6641
170,134,0,14237.6904,-9117.1699,-22914.4961
168,134,0,14255.7207,-8595.502,-22854.4805
166,134,0,14253.3164,-7834.6362,-19904.0156
164,134,0,14236.4883,-6905.4902,-14552.9121
162,134,0,14198.0244,-5918.6479,-10603.4717
160,134,0,13491.248,-4959.4521,-7802.0801
160,136,0,12419.0645,-6992.0342,-6609.5039
162,136,0,13795.3545,-8645.9863,-8857.2002
164,136,0,14214.8525,-10593.2266,-12018.6875
166,136,0,14235.2861,-12700.332,-16308.8643
168,136,0,14246.1045,-14051.3799,-21481.8555
170,136,0,14220.8623,-14220.8623,-22866.0957
172,136,0,13743.668,-14246.1045,-22900.9434
174,136,0,11075.2285,-14249.71,-22918.3672
176,136,0,7844.252,-14247.3066,-22937.7285
178,136,0,4388.502,-14248.5078,-22957.0879
180,136,0,738.028,-14226.8721,-22945.4727
182,136,0,-3155.25,-13987.6738,-22937.7285
184,136,0,-7065.356,-11864.9424,-22924.1758
186,136,0,-10203.7783,-8710.8945,-22887.3926
188,136,0,-11807.2461,-5827.2959,-22560.207
190,136,0,-11946.6777,-3749.0381,-18695.9512
190,138,0,-10067.9521,-5424.626,-17123.9199
188,138,0,-9197.7041,-7684.3862,-20308.6406
186,138,0,-7074.9722,-10573.9941,-22556.3359
184,138,0,-4063.9622,-13550.1465,-22848.6719
182,138,0,-872.652,-14228.0742,-22866.0957
180,138,0,2222.498,-14258.124,-22871.9043
178,138,0,5193.8423,-14270.1445,-22862.2246
176,138,0,8063.0161,-14268.9424,-22840.9277
174,138,0,10735.0625,-14280.9619,-22778.9766
172,138,0,13054.9219,-14274.9521,-21510.8965
170,138,0,14058.5918,-14265.3359,-18492.6719
168,138,0,14202.832,-14258.124,-14822.0156
166,138,0,14074.2178,-14202.832,-11259.7764
164,138,0,13375.8564,-13092.1846,-8500.9756
162,138,0,12018.7979,-10699.002,-6487.5361
160,138,0,10678.5684,-8617.1377,-4981.3281
160,140,0,8732.5303,-9551.0918,-3151.8079
162,140,0,9732.5938,-11699.0664,-3848.7681
164,140,0,10958.6338,-13815.7881,-4708.3521
166,140,0,12399.832,-14231.6807,-6024.832
168,140,0,13445.5723,-14254.5186,-8264.7842
170,140,0,13504.4707,-14261.7305,-11126.1924
172,140,0,12599.3643,-14264.1338,-13764.96
174,140,0,10857.666,-14266.5381,-15879.0723
176,140,0,8745.752,-14270.1445,-17445.2969
178,140,0,6471.5684,-14264.1338,-18529.4551
180,140,0,4090.406,-14243.7002,-19336.7676
182,140,0,1565.004,-14152.3486,-19892.4004
184,140,0,-1246.474,-12706.3418,-20155.6953
186,140,0,-4261.0898,-10218.2021,-19631.0391
188,140,0,-6785.29,-7918.7764,-17911.8711
190,140,0,-8189.2261,-6000.3843,-15608.0322
190,142,0,-6701.1499,-5868.1641,-14456.1123
188,142,0,-4996.7139,-7279.312,-16285.6318
186,142,0,-2216.488,-8998.1719,-17456.9121
184,142,0,901.5,-10967.0479,-17311.7109
182,142,0,3591.5762,-13005.6406,-16299.1836
180,142,0,5791.2363,-14095.8545,-15025.2959
178,142,0,7709.6279,-14230.4785,-13677.8398
