x,y,z,Bx,By,Bz
128,124,0,12994.8223,-4067.5681,9031.4404
126,124,0,13294.1201,-5600.1182,11050.6875
124,124,0,13264.0703,-7400.7144,13249.9844
122,124,0,12726.7764,-9364.7822,15513.168
120,124,0,11467.0801,-11278.3662,17627.2793
118,124,0,9626.8184,-12922.7021,19410.3359
116,124,0,7340.6143,-13884.3027,20728.752
114,124,0,4785.1621,-14129.5107,21481.8555
112,124,0,2084.2681,-14193.2158,21661.9043
110,124,0,-608.212,-14175.1865,21288.2559
108,124,0,-3136.0181,-13991.2803,20312.5117
106,124,0,-5297.2139,-13288.1104,18815.9844
104,124,0,-6927.126,-11886.5781,16951.6152
102,124,0,-7935.604,-10241.04,14883.9678
100,124,0,-8363.5166,-8636.3701,12841.4883
100,126,0,-9887.6523,-7858.6763,14820.0801
102,126,0,-9649.6563,-9565.5166,17584.6875
104,126,0,-8633.9658,-11416.5967,20500.3047
106,126,0,-6757.644,-13069.3467,22542.7832
108,126,0,-4136.082,-13943.2002,22846.7363
110,126,0,-1095.022,-14147.54,22875.7754
112,126,0,2122.7319,-14177.5898,22881.584
114,126,0,5334.4761,-14087.4404,22881.584
116,126,0,8371.9297,-13731.6484,22854.4805
118,126,0,11123.3086,-12566.9102,22813.8242
120,126,0,13264.0703,-10712.2246,21801.2949
122,126,0,14057.3906,-8539.0078,18897.2949
124,126,0,14193.2158,-6327.3281,15755.168
126,126,0,14142.7324,-4370.4722,12765.9844
128,126,0,13927.5742,-2811.478,10144.6396
130,126,0,13285.7061,-1690.0121,7978.2559
130,128,0,13829.0098,-44.474,8446.7676
128,128,0,14201.6299,-840.198,10994.5439
126,128,0,14231.6807,-2146.772,14289.6162
124,128,0,14247.3066,-4000.2561,18277.7754
122,128,0,14240.0947,-6252.8042,22306.5918
120,128,0,14198.0244,-8505.3525,22881.584
118,128,0,12788.0781,-10385.2803,22912.5605
116,128,0,9587.1523,-11779.6006,22937.7285
114,128,0,6073.7061,-12691.918,22939.6641
112,128,0,2381.1621,-13125.8398,22943.5352
110,128,0,-1345.038,-13118.6279,22947.4082
108,128,0,-4972.6743,-12600.5664,22935.791
106,128,0,-8159.1763,-11443.04,22899.0078
104,128,0,-10390.0879,-9785.4824,22821.5684
102,128,0,-11411.7881,-7968.0581,20624.207
100,128,0,-11406.9805,-6327.3281,16864.4961
100,130,0,-12542.8701,-3870.4402,18562.3672
102,130,0,-12871.0166,-4847.666,22602.8008
104,130,0,-11939.4658,-6016.0103,22897.0723
106,130,0,-9359.9746,-7008.8623,22951.2793
108,130,0,-5608.5322,-7542.5503,22959.0234
110,130,0,-1494.0861,-7591.832,22962.8965
112,130,0,2637.188,-7323.7861,22980.3203
114,130,0,6681.918,-6785.29,22964.832
116,130,0,10567.9844,-6007.5962,22972.5762
118,130,0,13861.4639,-4923.3921,22955.1523
120,130,0,14241.2959,-3485.8,22928.0488
122,130,0,14259.3262,-1730.88,22871.9043
124,130,0,14262.9326,-34.858,20643.5684
126,130,0,14252.1143,1195.99,15464.7676
128,130,0,14230.4785,1852.282,11494.0322
130,130,0,13975.6543,2077.0562,8591.9678
130,132,0,13856.6563,4453.4102,8166.0479
128,132,0,14222.0645,5089.2681,11062.3037
126,132,0,14256.9219,5618.1479,15246.0
124,132,0,14270.1445,5904.2241,21059.8086
122,132,0,14271.3467,5851.3359,22908.6875
120,132,0,14255.7207,5547.23,22943.5352
118,132,0,14161.9639,5138.5503,22970.6406
116,132,0,11452.6563,4645.73,22980.3203
114,132,0,7499.2783,4033.9121,22978.3848
112,132,0,3371.6101,3340.3582,22968.7031
110,132,0,-869.046,2539.8259,22968.7031
108,132,0,-5163.792,1647.942,22968.7031
106,132,0,-9245.7842,776.492,22949.3437
104,132,0,-12194.29,84.14,22922.2402
102,132,0,-13182.334,-369.014,22833.1836
100,132,0,-12820.5322,-647.878,19439.375
100,134,0,-11982.7383,2450.8779,19069.5996
102,134,0,-12018.7979,4065.1641,22782.8477
104,134,0,-10576.3984,6303.2881,22899.0078
106,134,0,-7502.8843,8892.3965,22943.5352
108,134,0,-3578.354,11376.9307,22955.1523
110,134,0,397.862,13297.7266,22968.7031
112,134,0,4307.9683,14074.2178,22962.8965
114,134,0,8124.3184,14216.0547,22976.4473
116,134,0,11751.9541,14226.8721,22976.4473
118,134,0,14141.5303,14224.4678,22955.1523
120,134,0,14250.9121,14205.2363,22922.2402
122,134,0,14265.3359,13839.8281,22821.5684
124,134,0,14255.7207,12161.8359,18426.8477
126,134,0,14240.0947,10130.4561,13310.0
128,134,0,14104.2686,8314.2344,9662.5762
130,134,0,13075.3564,6793.7041,7132.2241
130,136,0,11439.4346,8643.582,5593.104
128,136,0,12879.4307,10741.0723,7343.248
126,136,0,13993.6846,13266.4746,9753.5684
124,136,0,14223.2666,14225.6699,13025.4082
122,136,0,14237.6904,14256.9219,17251.6953
120,136,0,14228.0742,14270.1445,21689.0078
118,136,0,14033.3506,14280.9619,22850.6074
116,136,0,12056.0605,14268.9424,22885.4551
114,136,0,9051.0605,14284.5684,22929.9844
112,136,0,5821.2861,14267.7402,22920.3047
110,136,0,2508.574,14259.3262,22933.8555
108,136,0,-860.632,14223.2666,22912.5605
106,136,0,-4325.998,13081.3662,22900.9434
104,136,0,-7519.7119,9820.3398,22862.2246
102,136,0,-9603.9805,6883.854,21719.9844
100,136,0,-10262.6758,4625.2959,17873.1523
100,138,0,-8323.8506,5576.0781,16457.9355
102,138,0,-7036.5083,7775.7383,19261.2637
104,138,0,-4482.2583,10548.752,21652.2246
106,138,0,-1246.474,13419.1279,22356.9277
108,138,0,1829.4441,14225.6699,22399.5195
110,138,0,4645.73,14262.9326,22219.4727
112,138,0,7362.25,14267.7402,21737.4082
114,138,0,9954.9639,14278.5586,20533.2168
116,138,0,12270.0166,14276.1543,18676.5918
118,138,0,13815.7881,14271.3467,16138.4961
120,138,0,14128.3086,14267.7402,13023.4717
122,138,0,14035.7539,14260.5283,9718.7197
124,138,0,13196.7578,14243.7002,7271.6157
126,138,0,11717.0967,14104.2686,5771.2158
128,138,0,10453.7939,12226.7441,4681.248
130,138,0,9410.458,9869.6221,3759.7119
130,140,0,7236.04,10459.8037,1792.736
128,140,0,7893.5342,12709.9482,1889.536
126,140,0,8880.376,14171.5801,1829.52
124,140,0,10529.5205,14243.7002,1868.24
122,140,0,12744.8066,14260.5283,3068.5601
120,140,0,13808.5762,14268.9424,5842.8481
118,140,0,13691.9824,14272.5479,8882.3682
116,140,0,12767.6445,14267.7402,11513.3916
114,140,0,11087.248,14260.5283,13675.9043
112,140,0,9043.8486,14259.3262,15429.9199
110,140,0,6822.5522,14241.2959,16823.8398
108,140,0,4420.9561,14098.2578,17995.1191
106,140,0,1604.67,12402.2363,18864.3848
104,140,0,-1670.78,9822.7441,18845.0234
102,140,0,-4636.1143,7494.4702,17445.2969
100,140,0,-6490.8003,5648.1982,15315.6963
100,142,0,-5119.3179,5250.3359,14700.0479
102,142,0,-2843.9321,6645.8579,16506.3359
104,142,0,548.112,8563.0479,17292.3516
106,142,0,3929.3381,10842.04,16459.8711
