x,y,z,Mx,My,Mz
118.0,196.0,-20.0,-18867.87360002033,-40578.81715861177,1932.622677335961
118.0,196.0,-15.0,-19531.1218121226,-40837.0442617546,4.5827418050846195e-10
118.0,196.0,-10.0,-18867.873600020288,-40578.817158612124,-1932.6226773353283
118.0,196.0,-5.0,-17881.65449580318,-39461.90827634651,-3217.4634786004076
118.0,196.0,0.0,-17028.410492000392,-38279.197103805884,-2768.121243925432
118.0,201.0,-30.0,-15735.048671805074,-33866.01731417033,2628.113774193362
118.0,201.0,-25.0,-15888.82517201343,-35618.87495878178,2438.3483865961375
118.0,201.0,-20.0,-16774.77521219522,-36453.54116693889,2113.692482606834
118.0,201.0,-15.0,-17640.41211515896,-36924.90019376211,1.263103667780634e-11
118.0,201.0,-10.0,-16774.775212195098,-36453.541166938514,-2113.6924826064323
118.0,201.0,-5.0,-15888.825172013838,-35618.87495878118,-2438.3483865965327
118.0,201.0,0.0,-15735.048671805424,-33866.017314169294,-2628.1137741934135
118.0,206.0,-30.0,-13518.280312785164,-30316.081565150722,2004.0233449189527
118.0,206.0,-25.0,-14315.196929294701,-31039.929035792156,2460.7213551831132
118.0,206.0,-20.0,-14783.843477817258,-32104.91889482119,1548.969042795683
118.0,206.0,-15.0,-15147.06393129981,-32503.050528449807,2.3057251097520302e-11
118.0,206.0,-10.0,-14783.843477817434,-32104.918894820716,-1548.969042796017
118.0,206.0,-5.0,-14315.196929295244,-31039.929035791607,-2460.721355183571
118.0,206.0,0.0,-13518.280312785091,-30316.081565149332,-2004.0233449197558
118.0,211.0,-30.0,-10871.691407143473,-24677.968002591606,1304.6182756063345
118.0,211.0,-25.0,-12070.114603711672,-25976.093669007834,1474.428856710736
118.0,211.0,-20.0,-12489.487133314484,-26787.404351873975,1048.0032848500298
118.0,211.0,-15.0,-12588.476674484393,-27722.678920884788,1.5576399429543622e-10
118.0,211.0,-10.0,-12489.487133314273,-26787.404351872945,-1048.0032848497876
118.0,211.0,-5.0,-12070.114603711458,-25976.093669007296,-1474.4288567110577
118.0,211.0,0.0,-10871.69140714431,-24677.96800259085,-1304.6182756072444
118.0,216.0,-30.0,-9870.067648549519,-20218.12347170859,409.9427678120704
118.0,216.0,-25.0,-10825.629502590531,-21333.424322190553,1023.8212925096094
118.0,216.0,-20.0,-10724.285044748287,-22569.165898738847,495.0116215060208
118.0,216.0,-15.0,-10650.108264395749,-23088.72167490947,3.2105518243952247e-10
118.0,216.0,-10.0,-10724.28504474895,-22569.165898738822,-495.011621505637
118.0,216.0,-5.0,-10825.629502591442,-21333.42432218978,-1023.8212925097638
118.0,216.0,0.0,-9870.067648549777,-20218.123471708495,-409.94276781270395
118.0,221.0,-30.0,-8689.489262025665,-15443.000838872653,-255.0282550136389
118.0,221.0,-25.0,-8926.738522151438,-17402.153846709734,-80.91479710090383
118.0,221.0,-20.0,-9380.165328225567,-18388.7607047599,182.05892716188058
118.0,221.0,-15.0,-9125.656224633194,-18962.53098822022,-1.0205777441789847e-10
118.0,221.0,-10.0,-9380.165328226347,-18388.76070475984,-182.05892716211417
118.0,221.0,-5.0,-8926.738522152169,-17402.153846709614,80.91479710053424
118.0,221.0,0.0,-8689.489262025965,-15443.000838872347,255.02825501315905
118.0,226.0,-30.0,0.0,0.0,0.0
118.0,226.0,-25.0,0.0,0.0,0.0
118.0,226.0,-20.0,0.0,0.0,0.0
118.0,226.0,-15.0,0.0,0.0,0.0
118.0,226.0,-10.0,0.0,0.0,0.0
118.0,226.0,-5.0,0.0,0.0,0.0
118.0,226.0,0.0,0.0,0.0,0.0
118.0,231.0,-30.0,0.0,0.0,0.0
118.0,231.0,-25.0,0.0,0.0,0.0
118.0,231.0,-20.0,0.0,0.0,0.0
118.0,231.0,-15.0,0.0,0.0,0.0
118.0,231.0,-10.0,0.0,0.0,0.0
118.0,231.0,-5.0,0.0,0.0,0.0
118.0,231.0,0.0,0.0,0.0,0.0
118.0,236.0,-30.0,0.0,0.0,0.0
118.0,236.0,-25.0,0.0,0.0,0.0
118.0,236.0,-20.0,0.0,0.0,0.0
118.0,236.0,-15.0,0.0,0.0,0.0
118.0,236.0,-10.0,0.0,0.0,0.0
118.0,236.0,-5.0,0.0,0.0,0.0
118.0,236.0,0.0,0.0,0.0,0.0
123.0,136.0,-30.0,-28957.288361305596,-52742.93502294835,12517.433972059498
123.0,136.0,-25.0,-31905.172199414013,-60605.33014285813,8180.448928249243
123.0,136.0,-20.0,-41606.81277146752,-68661.1431590186,4014.1105952506673
123.0,136.0,-15.0,-46423.59793223477,-74232.04646072733,3.987201452195549e-10
123.0,136.0,-10.0,-41606.81277146811,-68661.14315901883,-4014.110595250938
123.0,136.0,-5.0,-31905.17219941346,-60605.33014285855,-8180.448928250228
123.0,136.0,0.0,-28957.288361303454,-52742.93502294797,-12517.433972058461
123.0,141.0,-30.0,-26830.586791335623,-54107.353401511165,7484.840103769604
123.0,141.0,-25.0,-30841.60596535937,-60778.64325981313,5151.899246588701
123.0,141.0,-20.0,-38172.95029536802,-67538.18202250307,2016.3003388492066
123.0,141.0,-15.0,-43057.849598206725,-70779.59299629022,4.696140912039062e-12
123.0,141.0,-10.0,-38172.950295368726,-67538.18202250314,-2016.3003388487211
123.0,141.0,-5.0,-30841.6059653586,-60778.6432598125,-5151.8992465873025
123.0,141.0,0.0,-26830.5867913344,-54107.35340151062,-7484.840103769386
123.0,146.0,-30.0,-26909.038053554243,-56742.55691169786,3904.165764865797
123.0,146.0,-25.0,-27567.517404211736,-61864.35891799317,2641.449081454085
123.0,146.0,-20.0,-36348.44635549567,-65871.05007849443,321.0010391463471
123.0,146.0,-15.0,-40025.56160916852,-67177.48490698216,-1.0040342826151141e-11
123.0,146.0,-10.0,-36348.44635549543,-65871.05007849405,-321.0010391455986
123.0,146.0,-5.0,-27567.51740421161,-61864.35891799238,-2641.4490814532496
123.0,146.0,0.0,-26909.038053554006,-56742.55691169685,-3904.1657648651862
123.0,151.0,-30.0,-23878.29602062889,-60476.86977834802,1979.7127083775833
123.0,151.0,-25.0,-27854.167229460865,-61770.80815741538,106.61665240881862
123.0,151.0,-20.0,-33217.762321608265,-62683.11741969929,-1655.4115841069658
123.0,151.0,-15.0,-36870.057398789584,-63197.91874246814,1.5784519889980162e-11
123.0,151.0,-10.0,-33217.7623216081,-62683.11741969892,1655.4115841073044
123.0,151.0,-5.0,-27854.16722946066,-61770.80815741451,-106.61665240812047
123.0,151.0,0.0,-23878.296020629256,-60476.86977834702,-1979.7127083776547
123.0,156.0,-30.0,-25283.681038604558,-61402.67256436508,2119.964179165372
123.0,156.0,-25.0,-25690.812690250943,-61428.53207799576,-674.169264508182
123.0,156.0,-20.0,-32482.16813849339,-61676.887954631486,-1178.9638977820869
123.0,156.0,-15.0,-35089.76584439356,-61423.60235692339,1.5245604389061203e-10
123.0,156.0,-10.0,-32482.168138492958,-61676.88795463116,1178.9638977822906
123.0,156.0,-5.0,-25690.812690250394,-61428.532077995194,674.1692645079329
123.0,156.0,0.0,-25283.681038603678,-61402.67256436393,-2119.96417916451
123.0,161.0,-30.0,-23315.827158036882,-59960.88848698676,1276.8013209906971
123.0,161.0,-25.0,-26782.015609078175,-60417.43668777663,353.4098670031028
123.0,161.0,-20.0,-30780.422932924866,-59801.55991661225,-1249.9382525748304
123.0,161.0,-15.0,-33613.74671893786,-59836.31974991676,-2.949794482750197e-10
123.0,161.0,-10.0,-30780.422932925034,-59801.55991661131,1249.9382525744113
123.0,161.0,-5.0,-26782.015609078357,-60417.43668777559,-353.40986700331786
123.0,161.0,0.0,-23315.827158036987,-59960.88848698514,-1276.8013209908536
123.0,166.0,-30.0,-24052.84383544671,-58888.96649820568,2523.6886068541326
123.0,166.0,-25.0,-24476.423943977148,-58569.23741616816,345.8005096134171
123.0,166.0,-20.0,-30054.43728972764,-58658.11514621516,-102.94456491694419
123.0,166.0,-15.0,-31897.63863673008,-58234.23590491029,-3.336888192662675e-10
123.0,166.0,-10.0,-30054.43728972809,-58658.11514621458,102.94456491617134
123.0,166.0,-5.0,-24476.4239439777,-58569.23741616668,-345.80050961346757
123.0,166.0,0.0,-24052.84383544784,-58888.96649820408,-2523.6886068546323
123.0,171.0,-30.0,-21452.044369803898,-55843.27563437115,1916.2728158703267
123.0,171.0,-25.0,-24706.827766163256,-56448.11515435573,1656.4653122673624
123.0,171.0,-20.0,-27628.232909682698,-55800.15781725962,-118.29695269977604
123.0,171.0,-15.0,-29857.94870848221,-55861.85046421623,-2.81203894477936e-10
123.0,171.0,-10.0,-27628.23290968337,-55800.15781725931,118.2969527001175
123.0,171.0,-5.0,-24706.827766163824,-56448.11515435498,-1656.4653122677216
123.0,171.0,0.0,-21452.044369805066,-55843.27563436981,-1916.272815870089
123.0,176.0,-30.0,-21468.54309360652,-53712.57130290874,3202.421877685348
123.0,176.0,-25.0,-21788.825643190634,-53289.569335389184,1517.735218153614
123.0,176.0,-20.0,-26236.763361856643,-53542.13852092091,995.5483612025055
123.0,176.0,-15.0,-27538.000319183764,-53236.59425005031,1.8359427039078517e-10
123.0,176.0,-10.0,-26236.763361856476,-53542.138520920824,-995.5483612026436
123.0,176.0,-5.0,-21788.82564319064,-53289.56933538838,-1517.7352181530955
123.0,176.0,0.0,-21468.543093606684,-53712.57130290801,-3202.4218776848975
123.0,181.0,-30.0,-18565.448242867424,-49450.53140075197,2430.4639818339647
123.0,181.0,-25.0,-21494.95426690499,-50218.50135277502,2627.2576854024237
123.0,181.0,-20.0,-23532.641658718792,-49779.80479012454,776.2093639664348
123.0,181.0,-15.0,-25274.757562422452,-49945.19032923993,-1.924837832982456e-10
123.0,181.0,-10.0,-23532.641658719192,-49779.804790124486,-776.2093639660457
123.0,181.0,-5.0,-21494.954266904937,-50218.50135277461,-2627.257685402709
123.0,181.0,0.0,-18565.448242867493,-49450.53140075138,-2430.4639818343844
123.0,186.0,-30.0,-18430.19191996287,-46474.60632933222,3450.1297687198535
123.0,186.0,-25.0,-18754.289735070062,-46388.98456573576,2190.5408002168333
123.0,186.0,-20.0,-22227.128782477637,-46843.42678224612,1673.9447888218028
123.0,186.0,-15.0,-23149.154015819295,-46660.91997003208,-8.822098607197404e-11
123.0,186.0,-10.0,-22227.128782478252,-46843.42678224621,-1673.944788821906
123.0,186.0,-5.0,-18754.289735070262,-46388.98456573603,-2190.5408002163194
123.0,186.0,0.0,-18430.191919962785,-46474.60632933119,-3450.1297687201227
123.0,191.0,-30.0,-16269.821845707722,-42289.501322919015,2527.668588546476
123.0,191.0,-25.0,-18870.818250975495,-42995.98809625321,2950.3471949558216
123.0,191.0,-20.0,-20185.467826066848,-42776.748358044315,1227.0669665939727
123.0,191.0,-15.0,-21548.92842140639,-43038.91484650398,2.3787474913804448e-11
123.0,191.0,-10.0,-20185.467826067394,-42776.74835804455,-1227.0669665933895
123.0,191.0,-5.0,-18870.818250975924,-42995.98809625294,-2950.347194955635
123.0,191.0,0.0,-16269.82184570783,-42289.50132291892,-2527.6685885459387
123.0,196.0,-30.0,-16051.355335585495,-39010.317306280034,3102.5998722553704
123.0,196.0,-25.0,-17349.32276245594,-39305.343796940186,2398.6398960950555
123.0,196.0,-20.0,-19707.18178305911,-39662.81295788018,1852.9881400867412
123.0,196.0,-15.0,-20180.250288804527,-39559.058462203575,5.89097269990465e-11
123.0,196.0,-10.0,-19707.181783059314,-39662.81295788016,-1852.988140086769
123.0,196.0,-5.0,-17349.32276245615,-39305.343796940004,-2398.6398960947395
123.0,196.0,0.0,-16051.355335586692,-39010.317306279285,-3102.5998722551467
123.0,201.0,-30.0,-14910.595270274189,-34435.40624057333,2313.059029782672
123.0,201.0,-25.0,-16936.348285849064,-35177.280601492144,2924.7261946138383
123.0,201.0,-20.0,-18007.763556656853,-35235.41320451711,1540.9255899565017
123.0,201.0,-15.0,-18866.15772858006,-35398.54824753683,1.7123331992096563e-11
123.0,201.0,-10.0,-18007.763556657337,-35235.413204516815,-1540.9255899567067
123.0,201.0,-5.0,-16936.348285849548,-35177.2806014912,-2924.726194613831
123.0,201.0,0.0,-14910.595270274594,-34435.40624057244,-2313.059029782778
123.0,206.0,-30.0,-14450.325982379267,-29052.92328248936,2287.6847724396266
123.0,206.0,-25.0,-15584.540223432377,-30114.831246121335,2212.114164431714
123.0,206.0,-20.0,-16870.415619319527,-30508.905999563925,1796.5419385449156
123.0,206.0,-15.0,-16957.068518467742,-30669.79012390207,5.603863572009447e-11
123.0,206.0,-10.0,-16870.415619319487,-30508.90599956312,-1796.5419385450916
123.0,206.0,-5.0,-15584.540223432397,-30114.83124612043,-2212.1141644321706
123.0,206.0,0.0,-14450.325982379672,-29052.923282488307,-2287.684772439905
123.0,211.0,-30.0,-12914.296817718956,-23183.030316386976,1118.7412876890837
123.0,211.0,-25.0,-14025.408074614119,-24140.032684929312,1781.3054430357395
123.0,211.0,-20.0,-14272.769534144018,-25166.066265616788,1012.7870621828346
123.0,211.0,-15.0,-14888.440787636222,-25480.38230510894,1.463570851813399e-10
123.0,211.0,-10.0,-14272.76953414429,-25166.066265616606,-1012.7870621827444
123.0,211.0,-5.0,-14025.40807461464,-24140.032684929192,-1781.305443036134
123.0,211.0,0.0,-12914.296817719807,-23183.03031638706,-1118.741287690102
123.0,216.0,-30.0,-11601.444686646379,-17874.16664878734,715.576187549193
123.0,216.0,-25.0,-11985.49988080066,-19244.487939125338,657.5153732283735
123.0,216.0,-20.0,-12864.07735186701,-20054.493593565207,683.8175466494488
123.0,216.0,-15.0,-12868.148533221807,-20548.195727299084,-1.3201337459087461e-11
123.0,216.0,-10.0,-12864.07735186784,-20054.49359356489,-683.8175466495611
123.0,216.0,-5.0,-11985.499880801262,-19244.487939125545,-657.5153732286323
123.0,216.0,0.0,-11601.444686647632,-17874.166648787428,-715.5761875494029
123.0,221.0,-30.0,-10006.02635370854,-14221.428923440366,-232.99379669302112
123.0,221.0,-25.0,-11279.275671335574,-15158.573766750498,149.25243286438388
123.0,221.0,-20.0,-10777.91478454798,-15919.65741513952,92.13565183077642
123.0,221.0,-15.0,-11118.241318419574,-16280.568543757654,-2.6646173662609523e-10
123.0,221.0,-10.0,-10777.914784549026,-15919.657415139827,-92.13565183089302
123.0,221.0,-5.0,-11279.27567133634,-15158.573766750234,-149.25243286457453
123.0,221.0,0.0,-10006.0263537089,-14221.428923440808,232.99379669283528
123.0,226.0,-30.0,-9569.5961590504,-10394.685743915088,-1054.7780717841517
123.0,226.0,-25.0,-9797.432928771499,-11997.728036588227,-603.9858154599386
123.0,226.0,-20.0,-10356.909844175078,-12561.065281577548,-240.12851660215526
123.0,226.0,-15.0,-10507.805035871743,-13278.15747063887,-1.6557066828681855e-10
123.0,226.0,-10.0,-10356.909844175549,-12561.06528157715,240.1285166019971
123.0,226.0,-5.0,-9797.432928771957,-11997.728036587529,603.985815459948
123.0,226.0,0.0,-9569.596159051087,-10394.685743915032,1054.7780717834362
123.0,231.0,-30.0,0.0,0.0,0.0
123.0,231.0,-25.0,0.0,0.0,0.0
123.0,231.0,-20.0,0.0,0.0,0.0
123.0,231.0,-15.0,0.0,0.0,0.0
123.0,231.0,-10.0,0.0,0.0,0.0
123.0,231.0,-5.0,0.0,0.0,0.0
123.0,231.0,0.0,0.0,0.0,0.0
123.0,236.0,-30.0,0.0,0.0,0.0
123.0,236.0,-25.0,0.0,0.0,0.0
123.0,236.0,-20.0,0.0,0.0,0.0
123.0,236.0,-15.0,0.0,0.0,0.0
123.0,236.0,-10.0,0.0,0.0,0.0
123.0,236.0,-5.0,0.0,0.0,0.0
123.0,236.0,0.0,0.0,0.0,0.0
128.0,136.0,-30.0,-27876.337870991803,-49935.639589893755,6212.254822707774
128.0,136.0,-25.0,-35507.016398850654,-56193.89909016746,2536.6734250561262
128.0,136.0,-20.0,-42591.21986426182,-62488.72000507845,1409.2068951019185
128.0,136.0,-15.0,-46661.12458296186,-66670.95414512015,-7.846340720009591e-11
128.0,136.0,-10.0,-42591.219864261155,-62488.720005078205,-1409.2068951020933
128.0,136.0,-5.0,-35507.01639885016,-56193.89909016724,-2536.6734250565582
128.0,136.0,0.0,-27876.337870991596,-49935.63958989377,-6212.254822707476
128.0,141.0,-30.0,-25785.782193296138,-51490.50650135037,1842.9219749181366
128.0,141.0,-25.0,-31101.15499391425,-57227.37764324552,66.63054888728506
128.0,141.0,-20.0,-40141.99286725144,-61763.53096261642,-534.4292607072381
128.0,141.0,-15.0,-44234.220827187644,-64959.82622187365,-1.8525149263292946e-10
128.0,141.0,-10.0,-40141.9928672513,-61763.530962616045,534.4292607067844
128.0,141.0,-5.0,-31101.154993913493,-57227.37764324533,-66.63054888738918
128.0,141.0,0.0,-25785.782193295174,-51490.50650135048,-1842.9219749179763
128.0,146.0,-30.0,-22130.472387696464,-54822.547016153825,-43.11289778771856
128.0,146.0,-25.0,-28744.84051199341,-58292.4972202223,-2103.7538957023025
128.0,146.0,-20.0,-36031.16652047245,-62269.03631039973,-2881.6229388785173
128.0,146.0,-15.0,-41364.565546269965,-63375.09197366398,-6.902977335042894e-11
128.0,146.0,-10.0,-36031.166520472325,-62269.03631039937,2881.622938878599
128.0,146.0,-5.0,-28744.840511992847,-58292.49722022172,2103.753895702683
128.0,146.0,0.0,-22130.47238769563,-54822.547016153476,43.11289778789817
128.0,151.0,-30.0,-22085.97041186606,-59070.636833074655,-1719.1527953778332
128.0,151.0,-25.0,-24594.014650655845,-60326.211539776974,-4517.381326145824
128.0,151.0,-20.0,-33527.35561517201,-60872.374546710176,-3719.407168499497
128.0,151.0,-15.0,-36938.561850331,-61345.39408410798,1.6151838840764518e-10
128.0,151.0,-10.0,-33527.35561517154,-60872.37454671024,3719.407168499706
128.0,151.0,-5.0,-24594.014650655776,-60326.21153977648,4517.381326145737
128.0,151.0,0.0,-22085.97041186554,-59070.636833073055,1719.1527953788786
128.0,156.0,-30.0,-19673.357191212923,-61119.263609798654,-1217.671040306767
128.0,156.0,-25.0,-25141.35612874837,-60484.13010609045,-3846.6342341069744
128.0,156.0,-20.0,-30666.983243114337,-60354.77496391861,-4017.336856077737
128.0,156.0,-15.0,-35009.390707198916,-60301.04710922435,-1.4674347207451668e-11
128.0,156.0,-10.0,-30666.983243114457,-60354.77496391836,4017.336856077603
128.0,156.0,-5.0,-25141.356128748437,-60484.13010608982,3846.6342341073164
128.0,156.0,0.0,-19673.35719121291,-61119.263609797345,1217.6710403073619
128.0,161.0,-30.0,-21370.409579626983,-59285.28866914355,-979.9230249746231
128.0,161.0,-25.0,-22940.74523074348,-59272.30423393478,-3619.330097821379
128.0,161.0,-20.0,-30431.56805882864,-58882.04802161719,-2897.7379128339517
128.0,161.0,-15.0,-33302.51841934839,-58810.59118975853,-2.184361409700404e-10
128.0,161.0,-10.0,-30431.568058828758,-58882.04802161685,2897.737912833563
128.0,161.0,-5.0,-22940.74523074393,-59272.30423393347,3619.3300978216794
128.0,161.0,0.0,-21370.409579627714,-59285.28866914269,979.9230249751447
128.0,166.0,-30.0,-18817.11780343327,-58174.47478520377,33.07440140236736
128.0,166.0,-25.0,-23776.919251481413,-57671.35656217952,-2023.5687344139244
128.0,166.0,-20.0,-28158.973080666023,-57024.893700139335,-2544.1661186706874
128.0,166.0,-15.0,-31743.709710423725,-56926.923188253684,-2.6528659610938543e-10
128.0,166.0,-10.0,-28158.9730806665,-57024.89370013895,2544.1661186703864
128.0,166.0,-5.0,-23776.919251481744,-57671.35656217888,2023.568734413856
128.0,166.0,0.0,-18817.11780343441,-58174.47478520262,-33.07440140210493
128.0,171.0,-30.0,-19699.988774585407,-54652.27987197981,202.12699518674182
128.0,171.0,-25.0,-21312.631309595265,-54618.72246117466,-1595.841125606732
128.0,171.0,-20.0,-27377.43470329219,-54456.75930621264,-1286.4185525473843
128.0,171.0,-15.0,-29622.14041850047,-54382.40563316475,-1.6080128681586267e-10
128.0,171.0,-10.0,-27377.434703292227,-54456.75930621252,1286.4185525472153
128.0,171.0,-5.0,-21312.631309595683,-54618.72246117377,1595.841125607326
128.0,171.0,0.0,-19699.988774585585,-54652.27987197907,-202.12699518658317
128.0,176.0,-30.0,-16825.069093262704,-52500.01127982981,1164.4571273874426
128.0,176.0,-25.0,-21234.90872146344,-52056.859265193285,-143.13325568142972
128.0,176.0,-20.0,-24650.526185312603,-51426.125170626365,-1074.7901926904742
128.0,176.0,-15.0,-27571.67331717169,-51581.39072892168,-1.7618617675907444e-10
128.0,176.0,-10.0,-24650.526185312814,-51426.12517062606,1074.79019269073
128.0,176.0,-5.0,-21234.908721463446,-52056.85926519282,143.13325568141025
128.0,176.0,0.0,-16825.06909326334,-52500.01127982882,-1164.4571273870285
128.0,181.0,-30.0,-17072.946361572518,-48221.53414734059,1327.721718619649
128.0,181.0,-25.0,-18470.801139983632,-48286.52023173056,-78.66099636142356
128.0,181.0,-20.0,-23458.525235899604,-48397.433276832366,-116.455814007865
128.0,181.0,-15.0,-25251.83619936414,-48419.64439543024,7.113297984827883e-11
128.0,181.0,-10.0,-23458.52523589982,-48397.43327683219,116.45581400734916
128.0,181.0,-5.0,-18470.801139984083,-48286.520231730196,78.66099636166994
128.0,181.0,0.0,-17072.94636157258,-48221.53414733994,-1327.7217186195728
128.0,186.0,-30.0,-14397.912671095763,-45625.98253134108,1703.878870299483
128.0,186.0,-25.0,-18426.736870002504,-45555.00870162738,1043.8440620330327
128.0,186.0,-20.0,-20975.949385214386,-45104.77394219752,-25.95189920444769
128.0,186.0,-15.0,-23272.218134707105,-45323.408950158264,-1.7961099274543812e-10
128.0,186.0,-10.0,-20975.949385214815,-45104.77394219747,25.951899204642185
128.0,186.0,-5.0,-18426.736870002595,-45555.00870162714,-1043.8440620331828
128.0,186.0,0.0,-14397.912671095673,-45625.98253134009,-1703.8788702993386
128.0,191.0,-30.0,-15028.059219059875,-42118.0577750477,1673.6708855116856
128.0,191.0,-25.0,-16451.9011291024,-41950.22416759893,930.521946430522
128.0,191.0,-20.0,-20385.84264802153,-42003.337436943824,697.1295228823526
128.0,191.0,-15.0,-21642.507010721652,-42098.81375231698,-2.3806023818906397e-10
128.0,191.0,-10.0,-20385.842648021855,-42003.337436944,-697.1295228822951
128.0,191.0,-5.0,-16451.901129102556,-41950.22416759862,-930.5219464298387
128.0,191.0,0.0,-15028.05921906051,-42118.05777504658,-1673.670885512003
128.0,196.0,-30.0,-14559.454261778656,-38928.01347614298,1969.9959073934126
128.0,196.0,-25.0,-17492.376397192278,-38908.95382194443,1918.994227406409
128.0,196.0,-20.0,-18990.359721232806,-38543.8670189366,712.6114356517512
128.0,196.0,-15.0,-20780.288509895614,-38741.8411273565,-1.0413441049632428e-10
128.0,196.0,-10.0,-18990.35972123279,-38543.86701893642,-712.6114356519938
128.0,196.0,-5.0,-17492.376397192584,-38908.95382194398,-1918.9942274064201
128.0,196.0,0.0,-14559.454261779236,-38928.013476142,-1969.9959073928571
128.0,201.0,-30.0,-16193.602073149474,-33341.12874893464,2017.336876528226
128.0,201.0,-25.0,-16931.856528800763,-33986.75227217527,1638.7963591377713
128.0,201.0,-20.0,-19627.576376622033,-34331.95512514392,1163.30657644069
128.0,201.0,-15.0,-20466.06357003809,-34284.73729218463,-2.817513769462854e-10
128.0,201.0,-10.0,-19627.576376622237,-34331.955125143635,-1163.3065764411126
128.0,201.0,-5.0,-16931.85652880101,-33986.75227217427,-1638.7963591381383
128.0,201.0,0.0,-16193.602073149981,-33341.12874893399,-2017.3368765281807
128.0,206.0,-30.0,-15851.642111979017,-28362.733398222917,1829.6442462072669
128.0,206.0,-25.0,-18316.40047607246,-28564.759375541886,1877.7556627947522
128.0,206.0,-20.0,-19095.847053074107,-28743.291739803073,1007.4984406770016
128.0,206.0,-15.0,-20134.626503856893,-28761.676784875,-2.155786660296144e-10
128.0,206.0,-10.0,-19095.847053074434,-28743.291739802666,-1007.4984406772157
128.0,206.0,-5.0,-18316.40047607283,-28564.759375541555,-1877.7556627948643
128.0,206.0,0.0,-15851.642111979667,-28362.733398222455,-1829.6442462077248
128.0,211.0,-30.0,-15915.344111411614,-22273.23654770633,1287.814087065506
128.0,211.0,-25.0,-16268.89847601985,-22991.487011685134,1309.1397766215769
128.0,211.0,-20.0,-17960.16816343822,-23071.17374578693,973.589421737138
128.0,211.0,-15.0,-18347.153380407206,-23191.147254054376,-8.420604564506855e-11
128.0,211.0,-10.0,-17960.168163438455,-23071.173745787175,-973.5894217371019
128.0,211.0,-5.0,-16268.898476020262,-22991.487011685436,-1309.1397766216412
128.0,211.0,0.0,-15915.34411141266,-22273.236547706052,-1287.8140870662291
128.0,216.0,-30.0,-13523.015271573615,-17022.091294899263,569.671001956538
128.0,216.0,-25.0,-15080.115711664315,-17393.405433747947,907.651058031833
128.0,216.0,-20.0,-15298.149706866181,-18072.796624525497,525.1415618513911
128.0,216.0,-15.0,-15891.902118163887,-18172.66789658079,-1.6227300205316984e-10
128.0,216.0,-10.0,-15298.149706866328,-18072.796624525712,-525.1415618517606
128.0,216.0,-5.0,-15080.115711664559,-17393.405433748147,-907.6510580322151
128.0,216.0,0.0,-13523.015271573855,-17022.091294899117,-569.6710019568865
128.0,221.0,-30.0,-12169.169984535956,-12053.278046673931,-468.41586186486165
128.0,221.0,-25.0,-12372.574293638552,-13126.867837970878,-38.622360135577885
128.0,221.0,-20.0,-13330.03531507503,-13554.430017522049,206.722732108132
128.0,221.0,-15.0,-13660.098929576116,-13948.415661377563,-1.6332664513769982e-11
128.0,221.0,-10.0,-13330.035315075525,-13554.430017522109,-206.7227321083531
128.0,221.0,-5.0,-12372.574293638969,-13126.86783797036,38.62236013555146
128.0,221.0,0.0,-12169.169984536635,-12053.278046674519,468.4158618645892
128.0,226.0,-30.0,-10910.180499455399,-9584.456315950178,-795.2345033881516
128.0,226.0,-25.0,-12038.712935214076,-9828.13610102821,-387.2186073231888
128.0,226.0,-20.0,-12171.444835540196,-10599.384390942929,-208.98015723926957
128.0,226.0,-15.0,-12563.187887696973,-10927.17581830679,5.578865764416858e-12
128.0,226.0,-10.0,-12171.444835540124,-10599.384390942789,208.98015723948646
128.0,226.0,-5.0,-12038.712935214773,-9828.136101028509,387.21860732337996
128.0,226.0,0.0,-10910.18049945695,-9584.456315949792,795.2345033879931
128.0,231.0,-30.0,-10367.708540963064,-7360.711312150804,-1178.3590121556404
128.0,231.0,-25.0,-10811.711424405163,-8040.633705132907,-779.9411237621099
128.0,231.0,-20.0,-11571.956720228094,-8237.156851572805,-487.1514137367668
128.0,231.0,-15.0,-12045.957183603634,-9060.53022000043,1.6055613135298093e-10
128.0,231.0,-10.0,-11571.956720228929,-8237.156851572738,487.15141373716494
128.0,231.0,-5.0,-10811.71142440621,-8040.63370513243,779.9411237624222
128.0,231.0,0.0,-10367.708540963991,-7360.711312150078,1178.359012156218
128.0,236.0,-30.0,0.0,0.0,0.0
128.0,236.0,-25.0,0.0,0.0,0.0
128.0,236.0,-20.0,0.0,0.0,0.0
128.0,236.0,-15.0,0.0,0.0,0.0
128.0,236.0,-10.0,0.0,0.0,0.0
128.0,236.0,-5.0,0.0,0.0,0.0
128.0,236.0,0.0,0.0,0.0,0.0
133.0,136.0,-30.0,-23561.038830537047,-46194.74135780153,-847.9262522178353
133.0,136.0,-25.0,-35240.933039390125,-52295.788111429436,-2623.2766385294426
133.0,136.0,-20.0,-45130.2101238872,-56528.25212330022,45.80035147001499
133.0,136.0,-15.0,-45966.417246465564,-60977.59260988685,1.3712381657499533e-11
133.0,136.0,-10.0,-45130.210123886354,-56528.25212329999,-45.80035147055787
133.0,136.0,-5.0,-35240.93303938982,-52295.788111429065,2623.2766385291593
133.0,136.0,0.0,-23561.038830537193,-46194.741357801526,847.9262522168749
133.0,141.0,-30.0,-22348.72183212009,-48460.684188923566,-5240.478301167424
