x,y,z,Mx,My,Mz
121.0,132.0,-28.0,-7636.80996823544,-99184.51281299598,11152.160145162137
121.0,132.0,-23.0,-11946.830954945493,-118483.67386276537,13706.606100346453
121.0,132.0,-18.0,-19081.66657954507,-139808.97023865592,8480.4021713666
121.0,132.0,-13.0,-19564.811701567356,-149499.11442997665,627.648979878817
121.0,132.0,-8.0,-19442.854716583206,-141838.428110072,-7251.766884903535
121.0,132.0,-3.0,-15225.345365354378,-129041.20136795814,-4936.893225521623
121.0,137.0,-28.0,-15864.974656926277,-95450.06234632696,1503.9258919485617
121.0,137.0,-23.0,-26561.39943459811,-116507.96404085441,4716.624294643402
121.0,137.0,-18.0,-31058.60567564101,-133995.22111835625,4428.313376546186
121.0,137.0,-13.0,-35235.19304331552,-145100.15648015635,-1189.156632093467
121.0,137.0,-8.0,-32300.6945827272,-137241.7460945434,-1921.8757350880096
121.0,137.0,-3.0,-28276.61587855459,-125016.49256539087,2070.620620425831
121.0,142.0,-28.0,-29576.471075680765,-96253.9273616863,-6879.906848949482
121.0,142.0,-23.0,-36477.980688596166,-109974.77274009923,-5191.461356986141
121.0,142.0,-18.0,-48808.44528923933,-125343.50785390058,-2954.278415383694
121.0,142.0,-13.0,-51529.73294365918,-131973.7431695228,1013.9009028170592
121.0,142.0,-8.0,-47334.26423276715,-127801.8137786276,2851.1340106258167
121.0,142.0,-3.0,-43166.9505576965,-123128.28387100079,8839.265146287975
121.0,147.0,-28.0,-32338.720784501944,-91637.26077811312,-13589.791670436492
121.0,147.0,-23.0,-47553.986454531165,-106535.40284730449,-11671.378347103397
121.0,147.0,-18.0,-54558.70075791344,-114528.67727058251,-6639.208022566289
121.0,147.0,-13.0,-59464.21683347903,-121657.13774442926,-39.12605962561616
121.0,147.0,-8.0,-56760.38211117521,-120259.49965743699,10463.573981466434
121.0,147.0,-3.0,-49236.337565563495,-116181.673988839,15053.438347581225
121.0,152.0,-28.0,-36363.36707153545,-89192.4811286557,-15280.036421390952
121.0,152.0,-23.0,-45722.71491154744,-98754.92686556531,-13488.975218285967
121.0,152.0,-18.0,-60788.08271904977,-109696.86720327157,-8554.877817878083
121.0,152.0,-13.0,-64403.36581817364,-114730.92074054401,1453.4329588448863
121.0,152.0,-8.0,-58777.781261800934,-112243.91766862498,8412.578534424836
121.0,152.0,-3.0,-52986.11993875992,-110373.01846043815,16811.215995950126
121.0,157.0,-28.0,-35376.36659827993,-84672.77934863606,-17380.22259104011
121.0,157.0,-23.0,-51155.947138277385,-96946.63487065074,-15688.68265199929
121.0,157.0,-18.0,-59357.34673452055,-102336.74404851568,-9347.128330199426
121.0,157.0,-13.0,-64889.64569346578,-108351.42662841361,-33.819692572416294
121.0,157.0,-8.0,-61332.3820060388,-108008.29547561026,12738.273593247077
121.0,157.0,-3.0,-53285.12023077272,-105549.68936263736,18599.301296280013
121.0,162.0,-28.0,-36996.985392951006,-82252.95247884492,-16366.125084815336
121.0,162.0,-23.0,-45968.63247274885,-89819.63660132607,-14688.033134721269
121.0,162.0,-18.0,-60823.65107274318,-98869.85447034864,-9912.873741563324
121.0,162.0,-13.0,-64696.25164119026,-103128.53909626651,1109.6585434188062
121.0,162.0,-8.0,-58885.6667325154,-101234.82340363589,8720.319816649095
121.0,162.0,-3.0,-53081.63198947114,-100591.32580778793,17048.733437149014
121.0,167.0,-28.0,-34627.74844483357,-76792.96577007353,-16635.945200510123
121.0,167.0,-23.0,-49060.9454085413,-87293.80331406885,-15267.205673638133
121.0,167.0,-18.0,-56860.85113655186,-91344.70380194987,-9396.063159049783
121.0,167.0,-13.0,-62186.2903008231,-96371.01352422267,-583.9261976048504
121.0,167.0,-8.0,-58133.35373433496,-96541.99255579808,11329.120817439663
121.0,167.0,-3.0,-50742.288797679896,-95133.86912294893,16507.48631783333
121.0,172.0,-28.0,-35156.99712662741,-72834.95712968422,-14384.136068836435
121.0,172.0,-23.0,-42863.52681298223,-79176.46706100514,-13155.702398042977
121.0,172.0,-18.0,-56205.41789542414,-86722.94625198109,-9256.261356472392
121.0,172.0,-13.0,-59506.20785580153,-90289.80385696283,290.85384683248446
121.0,172.0,-8.0,-54120.79967488236,-88814.16177549335,6644.778228333727
121.0,172.0,-3.0,-49162.35603818685,-88464.81967818165,13649.06214020561
121.0,177.0,-28.0,-32813.966069359885,-67426.25351073711,-14214.0916198784
121.0,177.0,-23.0,-45078.22702683698,-75983.68631570891,-12958.007624763775
121.0,177.0,-18.0,-51444.92564862545,-79009.51334315927,-8237.942966109853
121.0,177.0,-13.0,-55961.82882635569,-83013.58765534157,-1297.1190465997254
121.0,177.0,-8.0,-52223.874101197354,-83497.84364533359,8485.774422216224
121.0,177.0,-3.0,-46011.74367084932,-82689.78023985549,12591.294719013276
121.0,182.0,-28.0,-33616.31612291148,-64278.45685662364,-10949.457268279744
121.0,182.0,-23.0,-39363.44206807279,-69176.83820198188,-10091.795020758685
121.0,182.0,-18.0,-50324.579486403956,-75035.72389103047,-7486.674985242648
121.0,182.0,-13.0,-52601.18780938533,-77742.20441838284,-252.22095785881115
121.0,182.0,-8.0,-48475.94328782993,-76456.11687772584,4090.541609535593
121.0,182.0,-3.0,-44697.22980414955,-76635.70490447184,9316.966133238762
121.0,187.0,-28.0,-31522.73907933381,-57966.76056647965,-8935.482564298736
121.0,187.0,-23.0,-41584.66423565292,-65956.95081227037,-7609.208817998298
121.0,187.0,-18.0,-44832.69778852383,-68229.26385193397,-5311.044467672357
121.0,187.0,-13.0,-48478.81029440167,-71383.97324534734,-1297.3426748487352
121.0,187.0,-8.0,-46275.74661778709,-71028.84020819083,4751.891360950245
121.0,187.0,-3.0,-41247.43841072977,-68761.86204989719,6848.114576112318
121.0,192.0,-28.0,-31288.23814428516,-53328.64375744167,-3735.1380292826457
121.0,192.0,-23.0,-33706.883921910005,-57186.58955497006,-3832.761264008655
121.0,192.0,-18.0,-41996.04073430004,-62470.130406670694,-2750.764075066096
121.0,192.0,-13.0,-43746.44291885669,-64402.020795423996,-321.2529406198248
121.0,192.0,-8.0,-40354.56543020355,-61919.04346116047,564.0178938326458
121.0,192.0,-3.0,-37999.00091042464,-62068.58561596167,2215.4808804325794
121.0,197.0,-28.0,-27402.378109113928,-46611.881036724044,-1451.2558898232705
121.0,197.0,-23.0,-32792.46141578306,-51870.24817687797,-1048.5742030005947
121.0,197.0,-18.0,-34978.17383164276,-52354.47895853039,-995.3854102369138
121.0,197.0,-13.0,-37567.25568492479,-54191.65650000382,-511.38090866723013
121.0,197.0,-8.0,-35697.154372394965,-55378.683941477495,276.57493754616456
121.0,197.0,-3.0,-33122.537352225656,-54879.19167186901,157.97120726668587
121.0,202.0,-28.0,-25918.284109712447,-39009.7395896167,424.20008361539755
121.0,202.0,-23.0,-27418.03935880427,-42796.460775680134,642.6831926997205
121.0,202.0,-18.0,-32735.063884630483,-45975.09879820589,857.8885697202726
121.0,202.0,-13.0,-33281.65468966702,-47070.387523225,-1059.9131696319023
121.0,202.0,-8.0,-31258.527235492238,-46335.2359909355,-2454.4647273821956
121.0,202.0,-3.0,-30435.712916698747,-45839.133687946545,-1444.7067741405556
121.0,207.0,-28.0,-24350.991421343933,-33483.92066095033,666.1035133458249
121.0,207.0,-23.0,-28459.062321669593,-36979.335470176404,1466.6518098487866
121.0,207.0,-18.0,-29485.217960176207,-38488.6316154738,884.9590144299412
121.0,207.0,-13.0,-31091.436693245443,-39663.792105205874,-972.3643924791262
121.0,207.0,-8.0,-30548.391266904255,-39450.25142032539,-2112.4043611034763
121.0,207.0,-3.0,-28611.968565122814,-38943.53835404593,-2145.569570301608
121.0,212.0,-28.0,-24956.41725259231,-29762.209823935587,1835.4451837925596
121.0,212.0,-23.0,-25868.74269367195,-32345.540888024138,1779.462671497955
121.0,212.0,-18.0,-29281.21269384853,-33643.36542022155,943.2735022152731
121.0,212.0,-13.0,-30045.13718780851,-34989.85441852028,-464.7133386632753
121.0,212.0,-8.0,-29201.80759085393,-34731.116922509354,-2526.7453856169777
121.0,212.0,-3.0,-28329.616583568288,-34904.73335727067,-3235.6819926591065
121.0,217.0,-28.0,-22914.672044729177,-26230.190573777567,2075.692515867306
121.0,217.0,-23.0,-26543.530780263372,-28776.92333985389,2647.0188132599883
121.0,217.0,-18.0,-26424.819129240695,-29277.165442280526,1719.6202378349192
121.0,217.0,-13.0,-27728.81701540826,-30262.3504289917,-662.6393055540188
121.0,217.0,-8.0,-27783.056085633467,-30744.321122622267,-2388.4976332099322
121.0,217.0,-3.0,-26091.562127130208,-31251.273661609568,-3680.4440137680126
121.0,222.0,-28.0,0.0,0.0,0.0
121.0,222.0,-23.0,0.0,0.0,0.0
121.0,222.0,-18.0,0.0,0.0,0.0
121.0,222.0,-13.0,0.0,0.0,0.0
121.0,222.0,-8.0,0.0,0.0,0.0
121.0,222.0,-3.0,0.0,0.0,0.0
121.0,227.0,-28.0,0.0,0.0,0.0
121.0,227.0,-23.0,0.0,0.0,0.0
121.0,227.0,-18.0,0.0,0.0,0.0
121.0,227.0,-13.0,0.0,0.0,0.0
121.0,227.0,-8.0,0.0,0.0,0.0
121.0,227.0,-3.0,0.0,0.0,0.0
126.0,127.0,-28.0,0.0,0.0,0.0
126.0,127.0,-23.0,0.0,0.0,0.0
126.0,127.0,-18.0,0.0,0.0,0.0
126.0,127.0,-13.0,0.0,0.0,0.0
126.0,127.0,-8.0,0.0,0.0,0.0
126.0,127.0,-3.0,0.0,0.0,0.0
126.0,132.0,-28.0,0.0,0.0,0.0
126.0,132.0,-23.0,0.0,0.0,0.0
126.0,132.0,-18.0,0.0,0.0,0.0
126.0,132.0,-13.0,0.0,0.0,0.0
126.0,132.0,-8.0,0.0,0.0,0.0
126.0,132.0,-3.0,0.0,0.0,0.0
126.0,137.0,-28.0,0.0,0.0,0.0
126.0,137.0,-23.0,0.0,0.0,0.0
126.0,137.0,-18.0,0.0,0.0,0.0
126.0,137.0,-13.0,0.0,0.0,0.0
126.0,137.0,-8.0,0.0,0.0,0.0
126.0,137.0,-3.0,0.0,0.0,0.0
126.0,142.0,-28.0,0.0,0.0,0.0
126.0,142.0,-23.0,0.0,0.0,0.0
126.0,142.0,-18.0,0.0,0.0,0.0
126.0,142.0,-13.0,0.0,0.0,0.0
126.0,142.0,-8.0,0.0,0.0,0.0
126.0,142.0,-3.0,0.0,0.0,0.0
126.0,147.0,-28.0,0.0,0.0,0.0
126.0,147.0,-23.0,0.0,0.0,0.0
126.0,147.0,-18.0,0.0,0.0,0.0
126.0,147.0,-13.0,0.0,0.0,0.0
126.0,147.0,-8.0,0.0,0.0,0.0
126.0,147.0,-3.0,0.0,0.0,0.0
126.0,152.0,-28.0,0.0,0.0,0.0
126.0,152.0,-23.0,0.0,0.0,0.0
126.0,152.0,-18.0,0.0,0.0,0.0
126.0,152.0,-13.0,0.0,0.0,0.0
126.0,152.0,-8.0,0.0,0.0,0.0
126.0,152.0,-3.0,0.0,0.0,0.0
126.0,157.0,-28.0,0.0,0.0,0.0
126.0,157.0,-23.0,0.0,0.0,0.0
126.0,157.0,-18.0,0.0,0.0,0.0
126.0,157.0,-13.0,0.0,0.0,0.0
126.0,157.0,-8.0,0.0,0.0,0.0
126.0,157.0,-3.0,0.0,0.0,0.0
126.0,162.0,-28.0,0.0,0.0,0.0
126.0,162.0,-23.0,0.0,0.0,0.0
126.0,162.0,-18.0,0.0,0.0,0.0
126.0,162.0,-13.0,0.0,0.0,0.0
126.0,162.0,-8.0,0.0,0.0,0.0
126.0,162.0,-3.0,0.0,0.0,0.0
126.0,167.0,-28.0,0.0,0.0,0.0
126.0,167.0,-23.0,0.0,0.0,0.0
126.0,167.0,-18.0,0.0,0.0,0.0
126.0,167.0,-13.0,0.0,0.0,0.0
126.0,167.0,-8.0,0.0,0.0,0.0
126.0,167.0,-3.0,0.0,0.0,0.0
126.0,172.0,-28.0,0.0,0.0,0.0
126.0,172.0,-23.0,0.0,0.0,0.0
126.0,172.0,-18.0,0.0,0.0,0.0
126.0,172.0,-13.0,0.0,0.0,0.0
126.0,172.0,-8.0,0.0,0.0,0.0
126.0,172.0,-3.0,0.0,0.0,0.0
126.0,177.0,-28.0,0.0,0.0,0.0
126.0,177.0,-23.0,0.0,0.0,0.0
126.0,177.0,-18.0,0.0,0.0,0.0
126.0,177.0,-13.0,0.0,0.0,0.0
126.0,177.0,-8.0,0.0,0.0,0.0
126.0,177.0,-3.0,0.0,0.0,0.0
126.0,182.0,-28.0,0.0,0.0,0.0
126.0,182.0,-23.0,0.0,0.0,0.0
126.0,182.0,-18.0,0.0,0.0,0.0
126.0,182.0,-13.0,0.0,0.0,0.0
126.0,182.0,-8.0,0.0,0.0,0.0
126.0,182.0,-3.0,0.0,0.0,0.0
126.0,187.0,-28.0,0.0,0.0,0.0
126.0,187.0,-23.0,0.0,0.0,0.0
126.0,187.0,-18.0,0.0,0.0,0.0
126.0,187.0,-13.0,0.0,0.0,0.0
126.0,187.0,-8.0,0.0,0.0,0.0
126.0,187.0,-3.0,0.0,0.0,0.0
126.0,192.0,-28.0,0.0,0.0,0.0
126.0,192.0,-23.0,0.0,0.0,0.0
126.0,192.0,-18.0,0.0,0.0,0.0
126.0,192.0,-13.0,0.0,0.0,0.0
126.0,192.0,-8.0,0.0,0.0,0.0
126.0,192.0,-3.0,0.0,0.0,0.0
126.0,197.0,-28.0,-30832.891069067082,-41878.46929309232,-1546.4504873649603
126.0,197.0,-23.0,-33802.28360099108,-45850.03449569867,-1352.5240167513655
126.0,197.0,-18.0,-39464.3280826135,-48131.88460278503,-584.9278388813758
126.0,197.0,-13.0,-39656.032935961906,-48048.30885799128,-223.5963092582637
126.0,197.0,-8.0,-37987.56856425394,-48683.63504086363,-939.0627139225409
126.0,197.0,-3.0,-35673.971556426855,-49213.66181841504,1485.445544808101
126.0,202.0,-28.0,-27465.11038133963,-34316.93831235486,-81.34806195259408
126.0,202.0,-23.0,-34149.89448595839,-40239.51317312786,-207.92408475746066
126.0,202.0,-18.0,-34216.112245088276,-40524.32535820657,221.3132523414402
126.0,202.0,-13.0,-35803.74601880984,-41035.920898597295,-990.8510003334271
126.0,202.0,-8.0,-35540.92724746515,-41770.831065084094,-1087.6418500340753
126.0,202.0,-3.0,-32970.59737874292,-41271.33207622462,-1995.8854209632232
126.0,207.0,-28.0,-29294.833174009476,-30446.900896158295,163.16678622199316
126.0,207.0,-23.0,-30064.26445622918,-33565.65003941601,1077.0253699688576
126.0,207.0,-18.0,-33961.71062929425,-36483.69827517502,849.3782611089545
126.0,207.0,-13.0,-34220.249841558085,-37003.69431954241,-985.0724595026921
126.0,207.0,-8.0,-32958.612875543164,-35662.759172552585,-2541.684818951925
126.0,207.0,-3.0,-32281.749278620402,-35346.55501098039,-1576.02714382051
126.0,212.0,-28.0,-26474.4370388455,-27573.41498463134,1275.5163858336068
126.0,212.0,-23.0,-29457.489523712036,-29637.27647832845,1881.766977757512
126.0,212.0,-18.0,-30129.502888451294,-30411.02229647454,1089.002424738411
126.0,212.0,-13.0,-31691.304733326255,-30797.053621411796,-1109.8086615552056
126.0,212.0,-8.0,-31182.74435944484,-31220.610159180214,-2492.662415166134
126.0,212.0,-3.0,-29812.26574799556,-31582.21103342438,-3625.034594473242
126.0,217.0,-28.0,-24897.24457381049,-22483.202842830724,1883.8930566811077
126.0,217.0,-23.0,-25909.853565327045,-24201.6933649398,2319.5504936294524
126.0,217.0,-18.0,-28505.19339744042,-25707.59630643102,1386.4022946250898
126.0,217.0,-13.0,-28769.12154568936,-26166.185701297527,-199.36649985099612
126.0,217.0,-8.0,-28243.907984418373,-25596.42311744327,-2727.406297324773
126.0,217.0,-3.0,-27619.55614756937,-25972.025410574162,-2972.1296271969595
126.0,222.0,-28.0,-19574.073769795992,-17285.325358222126,3217.2400632981057
126.0,222.0,-23.0,-23642.982157138435,-19893.44433957375,3723.563761488468
126.0,222.0,-18.0,-24546.81294635704,-20241.277120520277,2229.821941773315
126.0,222.0,-13.0,-25070.192778175602,-20313.10905451133,-712.2505480509368
126.0,222.0,-8.0,-24821.739679826795,-20100.710802193164,-2828.3962595895205
126.0,222.0,-3.0,-23099.459102859255,-20592.198288500622,-4675.133275532224
126.0,227.0,-28.0,0.0,0.0,0.0
126.0,227.0,-23.0,0.0,0.0,0.0
126.0,227.0,-18.0,0.0,0.0,0.0
126.0,227.0,-13.0,0.0,0.0,0.0
126.0,227.0,-8.0,0.0,0.0,0.0
126.0,227.0,-3.0,0.0,0.0,0.0
131.0,127.0,-28.0,0.0,0.0,0.0
131.0,127.0,-23.0,0.0,0.0,0.0
131.0,127.0,-18.0,0.0,0.0,0.0
131.0,127.0,-13.0,0.0,0.0,0.0
131.0,127.0,-8.0,0.0,0.0,0.0
131.0,127.0,-3.0,0.0,0.0,0.0
131.0,132.0,-28.0,0.0,0.0,0.0
131.0,132.0,-23.0,0.0,0.0,0.0
131.0,132.0,-18.0,0.0,0.0,0.0
131.0,132.0,-13.0,0.0,0.0,0.0
131.0,132.0,-8.0,0.0,0.0,0.0
131.0,132.0,-3.0,0.0,0.0,0.0
131.0,137.0,-28.0,0.0,0.0,0.0
131.0,137.0,-23.0,0.0,0.0,0.0
131.0,137.0,-18.0,0.0,0.0,0.0
131.0,137.0,-13.0,0.0,0.0,0.0
131.0,137.0,-8.0,0.0,0.0,0.0
131.0,137.0,-3.0,0.0,0.0,0.0
131.0,142.0,-28.0,0.0,0.0,0.0
131.0,142.0,-23.0,0.0,0.0,0.0
131.0,142.0,-18.0,0.0,0.0,0.0
131.0,142.0,-13.0,0.0,0.0,0.0
131.0,142.0,-8.0,0.0,0.0,0.0
131.0,142.0,-3.0,0.0,0.0,0.0
131.0,147.0,-28.0,0.0,0.0,0.0
131.0,147.0,-23.0,0.0,0.0,0.0
131.0,147.0,-18.0,0.0,0.0,0.0
131.0,147.0,-13.0,0.0,0.0,0.0
131.0,147.0,-8.0,0.0,0.0,0.0
131.0,147.0,-3.0,0.0,0.0,0.0
131.0,152.0,-28.0,0.0,0.0,0.0
131.0,152.0,-23.0,0.0,0.0,0.0
131.0,152.0,-18.0,0.0,0.0,0.0
131.0,152.0,-13.0,0.0,0.0,0.0
131.0,152.0,-8.0,0.0,0.0,0.0
131.0,152.0,-3.0,0.0,0.0,0.0
131.0,157.0,-28.0,0.0,0.0,0.0
131.0,157.0,-23.0,0.0,0.0,0.0
131.0,157.0,-18.0,0.0,0.0,0.0
131.0,157.0,-13.0,0.0,0.0,0.0
131.0,157.0,-8.0,0.0,0.0,0.0
131.0,157.0,-3.0,0.0,0.0,0.0
131.0,162.0,-28.0,0.0,0.0,0.0
131.0,162.0,-23.0,0.0,0.0,0.0
131.0,162.0,-18.0,0.0,0.0,0.0
131.0,162.0,-13.0,0.0,0.0,0.0
131.0,162.0,-8.0,0.0,0.0,0.0
131.0,162.0,-3.0,0.0,0.0,0.0
131.0,167.0,-28.0,0.0,0.0,0.0
131.0,167.0,-23.0,0.0,0.0,0.0
131.0,167.0,-18.0,0.0,0.0,0.0
131.0,167.0,-13.0,0.0,0.0,0.0
131.0,167.0,-8.0,0.0,0.0,0.0
131.0,167.0,-3.0,0.0,0.0,0.0
131.0,172.0,-28.0,0.0,0.0,0.0
131.0,172.0,-23.0,0.0,0.0,0.0
131.0,172.0,-18.0,0.0,0.0,0.0
131.0,172.0,-13.0,0.0,0.0,0.0
131.0,172.0,-8.0,0.0,0.0,0.0
131.0,172.0,-3.0,0.0,0.0,0.0
131.0,177.0,-28.0,0.0,0.0,0.0
131.0,177.0,-23.0,0.0,0.0,0.0
131.0,177.0,-18.0,0.0,0.0,0.0
131.0,177.0,-13.0,0.0,0.0,0.0
131.0,177.0,-8.0,0.0,0.0,0.0
131.0,177.0,-3.0,0.0,0.0,0.0
131.0,182.0,-28.0,0.0,0.0,0.0
131.0,182.0,-23.0,0.0,0.0,0.0
131.0,182.0,-18.0,0.0,0.0,0.0
131.0,182.0,-13.0,0.0,0.0,0.0
131.0,182.0,-8.0,0.0,0.0,0.0
131.0,182.0,-3.0,0.0,0.0,0.0
131.0,187.0,-28.0,0.0,0.0,0.0
131.0,187.0,-23.0,0.0,0.0,0.0
131.0,187.0,-18.0,0.0,0.0,0.0
131.0,187.0,-13.0,0.0,0.0,0.0
131.0,187.0,-8.0,0.0,0.0,0.0
131.0,187.0,-3.0,0.0,0.0,0.0
131.0,192.0,-28.0,0.0,0.0,0.0
131.0,192.0,-23.0,0.0,0.0,0.0
131.0,192.0,-18.0,0.0,0.0,0.0
131.0,192.0,-13.0,0.0,0.0,0.0
131.0,192.0,-8.0,0.0,0.0,0.0
131.0,192.0,-3.0,0.0,0.0,0.0
131.0,197.0,-28.0,0.0,0.0,0.0
131.0,197.0,-23.0,0.0,0.0,0.0
131.0,197.0,-18.0,0.0,0.0,0.0
131.0,197.0,-13.0,0.0,0.0,0.0
131.0,197.0,-8.0,0.0,0.0,0.0
131.0,197.0,-3.0,0.0,0.0,0.0
131.0,202.0,-28.0,0.0,0.0,0.0
131.0,202.0,-23.0,0.0,0.0,0.0
131.0,202.0,-18.0,0.0,0.0,0.0
131.0,202.0,-13.0,0.0,0.0,0.0
131.0,202.0,-8.0,0.0,0.0,0.0
131.0,202.0,-3.0,0.0,0.0,0.0
131.0,207.0,-28.0,-28537.51001641344,-25019.578530883544,-29.15683989516716
131.0,207.0,-23.0,-34288.50720293975,-29663.978411956305,1310.0622827228678
131.0,207.0,-18.0,-34151.86757465771,-30648.343084070515,313.3977907270181
131.0,207.0,-13.0,-35403.61543031261,-31493.40158153881,-885.1741065829209
131.0,207.0,-8.0,-35287.95398745612,-31062.83731442484,-2193.707025914168
131.0,207.0,-3.0,-33364.55026462909,-29041.271600291395,-2676.9359578654335
131.0,212.0,-28.0,-28832.887812922203,-21286.302554531456,1206.9718134439581
131.0,212.0,-23.0,-29732.111847677734,-23344.98799486423,1681.6491871727749
131.0,212.0,-18.0,-32885.78591987201,-24156.683905629423,1034.7503741548028
131.0,212.0,-13.0,-33676.82798204601,-24468.921320645775,-726.1103124522123
131.0,212.0,-8.0,-32206.22236656882,-24165.279832498214,-2694.4584648012383
131.0,212.0,-3.0,-31152.45939978738,-24907.909244838516,-3127.9365225432616
131.0,217.0,-28.0,-24536.334093913363,-17187.047219465054,1737.1323075191353
131.0,217.0,-23.0,-27649.28930540602,-18913.419822520264,2568.632940424462
131.0,217.0,-18.0,-28574.497396266812,-19278.506306125342,1887.8939582865296
131.0,217.0,-13.0,-29556.902384651537,-19471.50477572654,-803.6524126203446
131.0,217.0,-8.0,-29149.371481706912,-19554.177201391216,-2465.8402872039387
131.0,217.0,-3.0,-27772.56459633824,-19574.0203683953,-3427.0101082562783
131.0,222.0,-28.0,-22500.212086435335,-13418.77423566213,3269.876407827044
131.0,222.0,-23.0,-23953.986794921457,-14160.945054311505,3338.2820532466294
131.0,222.0,-18.0,-25205.299738528967,-14287.459846118636,1671.1077194620502
131.0,222.0,-13.0,-25242.63532091544,-14798.5641909399,-255.87755766216725
131.0,222.0,-8.0,-25496.19784839816,-14656.002397599601,-2690.9492289713326
131.0,222.0,-3.0,-24964.3458849011,-14979.085952794672,-3638.8319754307163
131.0,227.0,-28.0,-19858.692790824698,-11074.015494173236,3903.4507253913616
131.0,227.0,-23.0,-21652.83699123979,-10386.7018752458,3960.0909904167092
131.0,227.0,-18.0,-21847.580547241316,-9619.502734926993,2205.2959360940145
131.0,227.0,-13.0,-22448.841729502226,-9945.050396290642,-328.0851722177909
131.0,227.0,-8.0,-22560.669956290865,-10628.755388251806,-2782.513281370485
131.0,227.0,-3.0,-21874.34672854017,-11875.829002152965,-4547.332305273461
136.0,127.0,-28.0,0.0,0.0,0.0
136.0,127.0,-23.0,0.0,0.0,0.0
136.0,127.0,-18.0,0.0,0.0,0.0
136.0,127.0,-13.0,0.0,0.0,0.0
136.0,127.0,-8.0,0.0,0.0,0.0
136.0,127.0,-3.0,0.0,0.0,0.0
136.0,132.0,-28.0,0.0,0.0,0.0
136.0,132.0,-23.0,0.0,0.0,0.0
136.0,132.0,-18.0,0.0,0.0,0.0
136.0,132.0,-13.0,0.0,0.0,0.0
136.0,132.0,-8.0,0.0,0.0,0.0
136.0,132.0,-3.0,0.0,0.0,0.0
136.0,137.0,-28.0,0.0,0.0,0.0
136.0,137.0,-23.0,0.0,0.0,0.0
136.0,137.0,-18.0,0.0,0.0,0.0
136.0,137.0,-13.0,0.0,0.0,0.0
136.0,137.0,-8.0,0.0,0.0,0.0
136.0,137.0,-3.0,0.0,0.0,0.0
136.0,142.0,-28.0,0.0,0.0,0.0
136.0,142.0,-23.0,0.0,0.0,0.0
136.0,142.0,-18.0,0.0,0.0,0.0
136.0,142.0,-13.0,0.0,0.0,0.0
136.0,142.0,-8.0,0.0,0.0,0.0
136.0,142.0,-3.0,0.0,0.0,0.0
136.0,147.0,-28.0,0.0,0.0,0.0
136.0,147.0,-23.0,0.0,0.0,0.0
136.0,147.0,-18.0,0.0,0.0,0.0
136.0,147.0,-13.0,0.0,0.0,0.0
136.0,147.0,-8.0,0.0,0.0,0.0
136.0,147.0,-3.0,0.0,0.0,0.0
136.0,152.0,-28.0,0.0,0.0,0.0
136.0,152.0,-23.0,0.0,0.0,0.0
136.0,152.0,-18.0,0.0,0.0,0.0
136.0,152.0,-13.0,0.0,0.0,0.0
136.0,152.0,-8.0,0.0,0.0,0.0
136.0,152.0,-3.0,0.0,0.0,0.0
136.0,157.0,-28.0,0.0,0.0,0.0
136.0,157.0,-23.0,0.0,0.0,0.0
136.0,157.0,-18.0,0.0,0.0,0.0
136.0,157.0,-13.0,0.0,0.0,0.0
136.0,157.0,-8.0,0.0,0.0,0.0
136.0,157.0,-3.0,0.0,0.0,0.0
136.0,162.0,-28.0,0.0,0.0,0.0
136.0,162.0,-23.0,0.0,0.0,0.0
136.0,162.0,-18.0,0.0,0.0,0.0
136.0,162.0,-13.0,0.0,0.0,0.0
136.0,162.0,-8.0,0.0,0.0,0.0
136.0,162.0,-3.0,0.0,0.0,0.0
136.0,167.0,-28.0,0.0,0.0,0.0
136.0,167.0,-23.0,0.0,0.0,0.0
136.0,167.0,-18.0,0.0,0.0,0.0
136.0,167.0,-13.0,0.0,0.0,0.0
136.0,167.0,-8.0,0.0,0.0,0.0
136.0,167.0,-3.0,0.0,0.0,0.0
136.0,172.0,-28.0,0.0,0.0,0.0
136.0,172.0,-23.0,0.0,0.0,0.0
136.0,172.0,-18.0,0.0,0.0,0.0
136.0,172.0,-13.0,0.0,0.0,0.0
136.0,172.0,-8.0,0.0,0.0,0.0
136.0,172.0,-3.0,0.0,0.0,0.0
136.0,177.0,-28.0,0.0,0.0,0.0
136.0,177.0,-23.0,0.0,0.0,0.0
136.0,177.0,-18.0,0.0,0.0,0.0
136.0,177.0,-13.0,0.0,0.0,0.0
136.0,177.0,-8.0,0.0,0.0,0.0
136.0,177.0,-3.0,0.0,0.0,0.0
136.0,182.0,-28.0,0.0,0.0,0.0
136.0,182.0,-23.0,0.0,0.0,0.0
136.0,182.0,-18.0,0.0,0.0,0.0
136.0,182.0,-13.0,0.0,0.0,0.0
136.0,182.0,-8.0,0.0,0.0,0.0
136.0,182.0,-3.0,0.0,0.0,0.0
136.0,187.0,-28.0,0.0,0.0,0.0
136.0,187.0,-23.0,0.0,0.0,0.0
136.0,187.0,-18.0,0.0,0.0,0.0
136.0,187.0,-13.0,0.0,0.0,0.0
136.0,187.0,-8.0,0.0,0.0,0.0
136.0,187.0,-3.0,0.0,0.0,0.0
136.0,192.0,-28.0,0.0,0.0,0.0
136.0,192.0,-23.0,0.0,0.0,0.0
136.0,192.0,-18.0,0.0,0.0,0.0
136.0,192.0,-13.0,0.0,0.0,0.0
136.0,192.0,-8.0,0.0,0.0,0.0
